"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"Trc.1."	"LnPrior"	"LnData"	"LnPosterior"
98931	0.304645	0.871537	36.3058	29.7043	9.21309e-05	-145.7038	-4909.519	-5055.223
98932	0.304645	0.871537	36.227	29.7043	9.21309e-05	-145.7225	-4909.423	-5055.145
98933	0.304645	0.871537	36.4433	29.7043	9.21309e-05	-145.6713	-4909.629	-5055.301
98934	0.304645	0.871537	36.4433	29.7043	0.000161647	-145.6713	-4910.17	-5055.841
98935	0.304645	0.899044	37.7388	29.7043	0.000194937	-154.6421	-4900.638	-5055.28
98936	0.308123	0.899044	37.7388	34.6448	0.000197323	-157.0422	-4897.942	-5054.984
98937	0.308184	0.899044	37.7388	29.3954	8.01715e-05	-154.5181	-4900.013	-5054.531
98938	0.308184	0.919957	38.3387	37.4404	0.000129966	-165.9526	-4888.854	-5054.807
98939	0.308184	0.919957	38.3387	37.2304	0.000212326	-165.807	-4889.532	-5055.339
98940	0.308184	0.919957	38.3387	37.2304	2.14888e-05	-165.807	-4888.148	-5053.955
98941	0.308184	0.919957	38.3387	35.8715	4.75488e-05	-164.9073	-4888.885	-5053.792
98942	0.308184	0.919957	38.3387	29.3802	4.75488e-05	-161.629	-4892.412	-5054.041
98943	0.308184	0.919957	38.3387	29.3802	4.75488e-05	-161.629	-4892.412	-5054.041
98944	0.308184	0.919957	38.3387	29.3802	7.59386e-05	-161.629	-4892.59	-5054.219
98945	0.307671	0.919957	38.3387	36.771	3.56608e-05	-165.4954	-4888.412	-5053.907
98946	0.315577	0.919957	38.3387	36.771	3.56608e-05	-165.4821	-4889.769	-5055.251
98947	0.315577	0.916381	38.3387	36.771	3.56608e-05	-164.2304	-4890.936	-5055.166
98948	0.315577	0.916381	38.3387	36.771	3.56608e-05	-164.2304	-4890.936	-5055.166
98949	0.315577	0.916381	38.3776	36.771	3.56608e-05	-164.2219	-4890.967	-5055.189
98950	0.315577	0.916381	38.3776	36.771	3.56608e-05	-164.2219	-4890.967	-5055.189
98951	0.315577	0.916381	38.3776	31.1601	1.14193e-05	-161.0876	-4893.652	-5054.74
98952	0.315577	0.916381	38.6251	31.1601	1.14193e-05	-161.0344	-4893.851	-5054.886
98953	0.315577	0.916381	39.0718	31.1601	2.74059e-05	-160.9399	-4894.676	-5055.616
98954	0.315577	0.916381	39.0718	31.1601	2.74059e-05	-160.9399	-4894.676	-5055.616
98955	0.315577	0.916381	39.0718	31.4815	2.74059e-05	-161.0854	-4894.508	-5055.593
98956	0.315577	0.934024	39.0718	31.4815	6.65508e-06	-167.3112	-4887.79	-5055.101
98957	0.315577	0.934024	39.0718	28.3403	6.65508e-06	-166.0659	-4889.891	-5055.956
98958	0.315577	0.934024	39.0718	28.3403	6.65508e-06	-166.0659	-4889.891	-5055.956
98959	0.315577	0.934024	39.0718	37.6999	6.65508e-06	-170.9405	-4884.7	-5055.64
98960	0.315577	0.923363	39.0718	37.6999	6.65508e-06	-167.1635	-4888.487	-5055.651
98961	0.315577	0.923363	38.3765	29.0352	4.53929e-05	-162.6784	-4893.066	-5055.745
98962	0.315577	0.923363	38.3765	33.5358	4.53929e-05	-164.71	-4890.316	-5055.026
98963	0.315577	0.923363	38.3765	33.5358	4.53929e-05	-164.71	-4890.316	-5055.026
98964	0.310262	0.923363	38.3765	35.2851	2.59627e-05	-165.7273	-4888.127	-5053.855
98965	0.310262	0.923363	38.3765	34.5903	7.60672e-05	-165.3122	-4888.81	-5054.122
98966	0.310262	0.926333	38.3765	34.5903	7.60672e-05	-166.3599	-4887.864	-5054.224
98967	0.310262	0.926333	38.3765	31.5919	0.000106628	-164.7898	-4889.561	-5054.351
98968	0.310262	0.926333	38.3906	31.5919	9.54702e-05	-164.7868	-4889.512	-5054.299
98969	0.310262	0.926333	38.3906	41.7539	9.54702e-05	-171.564	-4885.15	-5056.714
98970	0.314914	0.926333	38.3251	41.7539	9.54702e-05	-171.5703	-4886.181	-5057.751
98971	0.314914	0.926333	38.3251	36.5483	9.54702e-05	-167.5825	-4888.15	-5055.733
98972	0.314914	0.926333	38.7138	28.6465	2.33472e-06	-163.5174	-4891.843	-5055.36
98973	0.314914	0.926333	38.7138	28.6465	2.33472e-06	-163.5174	-4891.843	-5055.36
98974	0.294393	0.926333	38.7138	36.6623	2.33472e-06	-167.6096	-4887.519	-5055.129
98975	0.294393	0.926333	38.7138	36.6623	2.33472e-06	-167.6096	-4887.519	-5055.129
98976	0.294393	0.926333	38.3959	28.5605	2.33472e-06	-163.5908	-4890.909	-5054.499
98977	0.294393	0.926333	37.4488	28.5605	2.33472e-06	-163.7999	-4890.594	-5054.394
98978	0.294393	0.926333	37.4488	32.3332	5.7854e-05	-165.3764	-4888.778	-5054.154
98979	0.294393	0.926333	37.7534	32.3332	0.000224408	-165.3082	-4889.82	-5055.128
98980	0.294393	0.926333	37.7534	32.3332	0.000497241	-165.3081	-4891.738	-5057.046
98981	0.297654	0.926333	38.3161	38.5882	0.000127642	-169.0473	-4886.233	-5055.28
98982	0.297654	0.926333	38.3161	35.1331	0.000233848	-166.7171	-4888.376	-5055.093
98983	0.297654	0.926333	38.3161	30.1688	0.000263415	-164.2049	-4891.066	-5055.271
98984	0.297654	0.937999	38.3161	34.6914	5.3188e-05	-170.6025	-4883.117	-5053.719
98985	0.297654	0.937999	37.9327	30.1647	6.77437e-05	-168.436	-4885.845	-5054.281
98986	0.297654	0.925088	37.9327	30.1647	0.000243284	-163.8474	-4891.162	-5055.009
98987	0.297654	0.909243	37.9327	30.1647	0.000137924	-158.3068	-4896.62	-5054.927
98988	0.293315	0.909243	37.9327	30.1647	0.000137924	-158.3142	-4897.675	-5055.989
98989	0.293315	0.909243	36.5723	30.1647	0.000115027	-158.6237	-4896.774	-5055.397
98990	0.293315	0.909243	36.6652	30.1647	0.000180627	-158.602	-4897.127	-5055.729
98991	0.293315	0.909243	36.6652	34.8235	0.000120269	-160.9303	-4894.345	-5055.275
98992	0.293315	0.909243	36.6652	35.3634	1.19031e-05	-161.2563	-4893.335	-5054.591
98993	0.289154	0.913	36.6652	35.5161	1.19031e-05	-162.6625	-4893.04	-5055.702
98994	0.289154	0.913	36.6652	35.5161	1.19031e-05	-162.6625	-4893.04	-5055.702
98995	0.289154	0.913	36.6652	37.9199	1.19031e-05	-164.2699	-4892.107	-5056.377
98996	0.289154	0.913	36.261	27.39	1.19031e-05	-159.0349	-4898.045	-5057.08
98997	0.289154	0.913	36.261	27.39	2.49662e-05	-159.0349	-4898.136	-5057.17
98998	0.305349	0.913	36.261	35.1687	2.52537e-05	-162.5168	-4893.681	-5056.198
98999	0.305349	0.913	37.1997	35.0215	2.52537e-05	-162.2095	-4891.383	-5053.593
99000	0.305349	0.913	37.1997	35.0215	2.52537e-05	-162.2095	-4891.383	-5053.593
99001	0.305349	0.913	37.1997	35.0215	2.52537e-05	-162.2095	-4891.383	-5053.593
99002	0.305349	0.882341	37.1997	35.0215	4.91266e-05	-151.728	-4903.094	-5054.822
99003	0.305349	0.882341	37.6516	35.0215	4.91266e-05	-151.626	-4904.379	-5056.005
99004	0.305349	0.882341	36.936	35.0215	4.91266e-05	-151.7885	-4902.588	-5054.377
99005	0.305349	0.885159	36.936	35.0215	4.91266e-05	-152.7362	-4901.408	-5054.145
99006	0.311002	0.885159	37.2633	35.0215	0.000104278	-152.6516	-4902.34	-5054.992
99007	0.31279	0.885159	37.247	35.0215	5.48847e-05	-152.6523	-4902.168	-5054.82
99008	0.31279	0.896307	37.247	32.5928	9.31294e-06	-155.0912	-4898.854	-5053.946
99009	0.31279	0.896307	37.2569	32.5928	9.31294e-06	-155.0889	-4898.849	-5053.938
99010	0.293429	0.896307	37.0008	32.5928	1.94596e-06	-155.1803	-4899.439	-5054.619
99011	0.293429	0.908851	37.0008	32.5928	0.000125392	-159.4935	-4895.327	-5054.82
99012	0.293429	0.908851	37.0008	32.5928	2.70505e-05	-159.4935	-4894.702	-5054.196
99013	0.293718	0.908851	36.7524	32.5928	2.70505e-05	-159.5504	-4894.696	-5054.247
99014	0.293718	0.88507	36.5237	32.667	0.000140625	-151.5181	-4904.452	-5055.97
99015	0.301172	0.88507	36.5237	32.667	0.000140625	-151.5054	-4903.062	-5054.567
99016	0.301172	0.918272	38.3591	32.667	0.000140625	-162.4952	-4891.781	-5054.276
99017	0.301172	0.918272	38.3591	28.0624	0.000140625	-160.5862	-4894.543	-5055.129
99018	0.301172	0.918272	38.7367	28.0624	5.56521e-05	-160.5052	-4894.678	-5055.183
99019	0.301172	0.92295	38.7367	28.0624	5.56521e-05	-162.1473	-4892.635	-5054.782
99020	0.301172	0.92295	37.6777	28.0624	5.56521e-05	-162.3781	-4891.875	-5054.253
99021	0.301172	0.92295	38.1209	28.0624	2.76805e-06	-162.2801	-4891.48	-5053.76
99022	0.301172	0.900588	37.9368	28.0624	2.76805e-06	-154.5498	-4900.451	-5055
99023	0.301172	0.900588	36.9832	28.0624	2.76805e-06	-154.7647	-4899.203	-5053.968
99024	0.301172	0.900588	36.9832	30.2519	2.76805e-06	-155.5667	-4897.77	-5053.336
99025	0.301172	0.8824	36.9832	30.2519	2.76805e-06	-149.3937	-4905.183	-5054.577
99026	0.302096	0.8824	37.5852	30.2519	9.95749e-05	-149.2554	-4907.424	-5056.68
99027	0.317587	0.8824	37.5852	30.2519	9.95749e-05	-149.2292	-4907.521	-5056.75
99028	0.317587	0.886068	37.7573	30.2519	3.20362e-05	-150.4249	-4905.804	-5056.229
99029	0.317587	0.900337	37.7573	30.2519	3.20362e-05	-155.2777	-4900.248	-5055.525
99030	0.317587	0.900337	37.3402	30.2519	3.20362e-05	-155.3713	-4900.279	-5055.65
99031	0.295648	0.912487	37.3402	39.98	3.20362e-05	-165.4865	-4890.018	-5055.504
99032	0.295648	0.922517	37.3402	39.2737	9.76214e-05	-168.4407	-4887.272	-5055.712
99033	0.296475	0.916489	37.3402	32.7852	0.000154122	-162.1654	-4892.251	-5054.416
99034	0.296475	0.916489	37.1729	32.7852	9.92785e-05	-162.2035	-4891.951	-5054.155
99035	0.296475	0.905015	37.1729	32.7852	9.92785e-05	-158.2208	-4895.926	-5054.147
99036	0.303176	0.890866	37.1729	32.7852	9.92785e-05	-153.3709	-4900.837	-5054.208
99037	0.303176	0.911719	37.1729	37.7805	0.000118889	-163.5839	-4891.177	-5054.761
99038	0.303176	0.911719	37.1729	37.7805	0.000242759	-163.5839	-4892.091	-5055.675
99039	0.303176	0.910301	38.6307	30.4244	0.000242759	-158.6196	-4897.615	-5056.235
99040	0.306856	0.910301	38.2727	30.4244	0.000242759	-158.6905	-4896.664	-5055.355
99041	0.306856	0.910301	38.2727	29.6614	0.000242759	-158.384	-4897.125	-5055.509
99042	0.302022	0.910301	38.3162	29.6614	0.000334451	-158.3827	-4897.99	-5056.373
99043	0.302022	0.910301	38.3162	29.6614	0.000126129	-158.3828	-4896.582	-5054.965
99044	0.301463	0.910301	37.7153	29.6614	3.85209e-05	-158.5158	-4895.086	-5053.601
99045	0.301463	0.910301	37.7153	29.6614	3.85209e-05	-158.5158	-4895.086	-5053.601
99046	0.301463	0.902801	37.7153	29.6614	3.85209e-05	-155.9252	-4898.109	-5054.034
99047	0.301463	0.902801	37.7153	29.6614	3.85209e-05	-155.9252	-4898.109	-5054.034
99048	0.301463	0.902801	37.8035	29.6614	4.05834e-05	-155.9056	-4898.255	-5054.16
99049	0.301463	0.916691	37.8035	29.6614	3.28148e-05	-160.7214	-4892.7	-5053.421
99050	0.301463	0.916691	38.2034	29.6614	3.28148e-05	-160.6335	-4893.112	-5053.745
99051	0.301463	0.916691	38.003	31.9648	0.000167647	-161.6736	-4892.428	-5054.101
99052	0.301463	0.917923	38.003	35.576	0.000213283	-164.0934	-4890.557	-5054.65
99053	0.314976	0.917923	38.003	35.576	0.000213283	-164.0706	-4892.18	-5056.25
99054	0.301843	0.917923	38.003	31.898	0.000213283	-162.0718	-4892.337	-5054.408
99055	0.301843	0.917923	37.4078	33.3861	0.000238382	-162.957	-4891.826	-5054.783
99056	0.301843	0.917923	37.4078	33.3861	0.000209976	-162.957	-4891.6	-5054.557
99057	0.301843	0.917923	37.4078	33.3861	5.36419e-05	-162.957	-4890.494	-5053.451
99058	0.301843	0.917923	37.4078	39.4473	0.000169576	-166.9372	-4888.796	-5055.733
99059	0.301843	0.917923	37.4078	39.4473	0.000169576	-166.9372	-4888.796	-5055.733
99060	0.301843	0.912158	37.4078	39.4473	0.000169576	-164.9262	-4890.64	-5055.566
99061	0.301843	0.912158	37.4078	39.4473	0.000169576	-164.9262	-4890.64	-5055.566
99062	0.30633	0.912158	37.4078	38.1361	0.000316844	-163.9331	-4892.348	-5056.281
99063	0.30633	0.912158	37.4078	38.1361	0.000316844	-163.9331	-4892.348	-5056.281
99064	0.291436	0.912158	36.8662	30.3019	0.00041496	-159.6264	-4897.973	-5057.599
99065	0.291436	0.912085	36.8662	30.3019	0.000258865	-159.6011	-4896.906	-5056.508
99066	0.291436	0.912085	36.8662	30.3019	0.000258865	-159.6011	-4896.906	-5056.508
99067	0.291436	0.908403	36.8662	30.3019	0.000371502	-158.3238	-4898.93	-5057.254
99068	0.291436	0.908403	37.5122	30.3019	0.000217892	-158.1764	-4898.27	-5056.446
99069	0.310996	0.908403	38.5091	30.3019	0.000217892	-157.924	-4898.076	-5056
99070	0.312765	0.908403	38.5091	30.3019	0.0001342	-157.921	-4897.722	-5055.643
99071	0.312765	0.909768	38.5734	34.0844	0.0001342	-160.2249	-4895.111	-5055.335
99072	0.312765	0.909768	38.5734	34.0844	0.0001342	-160.2249	-4895.111	-5055.335
99073	0.312765	0.943207	38.5734	34.0844	0.000160069	-172.0422	-4884.369	-5056.412
99074	0.312765	0.943207	38.5734	34.0844	0.000160069	-172.0422	-4884.369	-5056.412
99075	0.312765	0.931976	38.5734	37.0622	0.000160069	-169.8784	-4886.031	-5055.909
99076	0.312765	0.921014	37.9766	37.0622	0.000160069	-166.134	-4889.656	-5055.79
99077	0.312765	0.921014	37.9766	37.0622	6.57065e-05	-166.134	-4888.96	-5055.095
99078	0.312765	0.921014	37.8977	37.0622	0.000137389	-166.1514	-4889.597	-5055.748
99079	0.312765	0.921014	38.4397	37.0622	0.000137389	-166.0331	-4889.365	-5055.398
99080	0.312765	0.921014	38.4397	37.0622	0.000137389	-166.0331	-4889.365	-5055.398
99081	0.312765	0.921014	38.4397	30.9416	0.000119356	-162.6051	-4892.341	-5054.946
99082	0.312765	0.921014	38.4397	30.9416	0.000119356	-162.6051	-4892.341	-5054.946
99083	0.305163	0.921014	38.4397	30.9416	0.000119356	-162.6179	-4891.47	-5054.088
99084	0.299705	0.92701	38.0616	30.9416	0.000119356	-164.8225	-4889.057	-5053.879
99085	0.299705	0.92701	38.0616	31.9193	0.000119356	-165.2695	-4888.555	-5053.824
99086	0.299705	0.92701	38.2771	31.9193	9.49105e-05	-165.2225	-4888.439	-5053.662
99087	0.299705	0.942497	39.3945	30.7386	9.49105e-05	-169.9751	-4884.472	-5054.447
99088	0.299705	0.942497	39.3945	30.7386	1.2397e-05	-169.9751	-4883.923	-5053.898
99089	0.299705	0.942497	38.2809	28.0497	1.2397e-05	-169.2004	-4885.162	-5054.363
99090	0.299705	0.942497	38.5051	26.5092	1.2397e-05	-168.7034	-4886.173	-5054.876
99091	0.299705	0.942497	38.5051	37.479	1.2397e-05	-173.9663	-4880.091	-5054.057
99092	0.299705	0.94159	38.5051	37.479	1.2397e-05	-173.6402	-4880.409	-5054.049
99093	0.299705	0.94159	38.5051	40.9636	1.2397e-05	-176.3193	-4879.179	-5055.499
99094	0.308169	0.94159	38.5051	40.9636	1.2397e-05	-176.305	-4879.804	-5056.109
99095	0.308169	0.950301	38.5051	40.9636	7.5293e-05	-179.4513	-4878.122	-5057.573
99096	0.308169	0.950301	38.5051	40.9636	7.5293e-05	-179.4513	-4878.122	-5057.573
99097	0.308169	0.940388	39.5803	40.9636	6.21913e-05	-175.6479	-4880.868	-5056.516
99098	0.308169	0.940388	38.0568	36.169	6.21913e-05	-172.4098	-4883.022	-5055.432
99099	0.28614	0.938131	38.832	37.1295	6.21913e-05	-172.1109	-4885.722	-5057.833
99100	0.28614	0.964736	38.832	29.2969	6.21913e-05	-177.6383	-4879.301	-5056.939
99101	0.28614	0.964736	38.0708	29.2969	6.21913e-05	-177.8024	-4880.503	-5058.306
99102	0.291132	0.964736	39.4603	35.4781	6.21913e-05	-180.5616	-4874.997	-5055.559
99103	0.291132	0.964736	39.4017	35.4781	0.000230758	-180.5736	-4876.144	-5056.717
99104	0.291132	0.964736	39.4017	35.4781	0.000230758	-180.5736	-4876.144	-5056.717
99105	0.291132	0.949245	38.5877	35.4781	0.000268881	-175.0811	-4881.501	-5056.582
99106	0.291132	0.939365	37.4083	35.4781	0.000277766	-171.779	-4885.766	-5057.545
99107	0.291132	0.939365	39.0591	35.4781	0.000118723	-171.4197	-4884.744	-5056.163
99108	0.291132	0.939365	39.0591	35.4781	0.000118723	-171.4197	-4884.744	-5056.163
99109	0.291132	0.938883	38.4845	28.3727	0.000118723	-167.9795	-4887.763	-5055.743
99110	0.291132	0.938883	38.4845	28.3727	0.000220205	-167.9795	-4888.504	-5056.483
99111	0.291132	0.938883	38.4845	28.3727	0.000153528	-167.9795	-4888.019	-5055.998
99112	0.291132	0.938883	38.4845	31.0115	0.000153528	-169.0025	-4886.435	-5055.437
99113	0.292971	0.938883	37.4543	31.0115	3.48236e-05	-169.2263	-4885.96	-5055.186
99114	0.292971	0.952452	38.6924	31.0115	0.000159171	-173.8541	-4881.47	-5055.324
99115	0.292971	0.952452	38.7624	28.0053	0.000159171	-172.6959	-4883.311	-5056.007
99116	0.296888	0.952452	39.097	28.0053	0.000105981	-172.6187	-4882.557	-5055.176
99117	0.296888	0.941139	38.6467	34.0457	0.000264307	-171.2877	-4883.967	-5055.255
99118	0.296888	0.941139	38.6467	34.0457	0.000314993	-171.2877	-4884.34	-5055.628
99119	0.303656	0.940812	38.6467	34.0457	0.000314993	-171.1588	-4884.341	-5055.5
99120	0.303656	0.956989	39.8486	34.0457	0.000314993	-176.7713	-4879.324	-5056.095
99121	0.303656	0.947486	39.7256	34.0457	7.08579e-05	-173.34	-4880.98	-5054.32
99122	0.303656	0.922827	39.8788	34.0457	6.99022e-05	-164.5092	-4892.858	-5057.367
99123	0.303656	0.922827	39.8788	34.0457	6.00783e-05	-164.5092	-4892.789	-5057.299
99124	0.303656	0.922827	39.7118	34.0457	6.00783e-05	-164.543	-4892.07	-5056.613
99125	0.310805	0.922827	38.4242	33.9257	6.00783e-05	-164.7332	-4889.269	-5054.003
99126	0.306123	0.922827	38.4242	33.9257	6.00783e-05	-164.7412	-4888.813	-5053.554
99127	0.306123	0.922827	37.92	34.007	6.00783e-05	-164.8966	-4888.625	-5053.521
99128	0.305309	0.922827	37.92	33.0129	6.00783e-05	-164.3608	-4889.037	-5053.397
99129	0.305309	0.922827	37.9983	35.2067	1.57949e-05	-165.5817	-4887.647	-5053.229
99130	0.305309	0.922827	39.2899	35.2067	1.57949e-05	-165.3059	-4889.53	-5054.836
99131	0.315923	0.93608	39.2899	30.2863	1.57949e-05	-167.4783	-4888.133	-5055.611
99132	0.310257	0.94785	39.2899	30.2863	1.57949e-05	-171.7204	-4882.93	-5054.65
99133	0.310257	0.94785	39.5189	31.3409	1.57949e-05	-172.1294	-4882.292	-5054.421
99134	0.311127	0.967126	39.4604	30.0584	1.57949e-05	-178.6421	-4878.019	-5056.661
99135	0.311127	0.967126	39.1369	30.0584	1.57949e-05	-178.709	-4878.608	-5057.317
99136	0.311127	0.948685	39.1369	29.6492	1.57949e-05	-171.7992	-4883.308	-5055.107
99137	0.311127	0.948685	40.8262	29.6492	1.57949e-05	-171.461	-4885.675	-5057.136
99138	0.311127	0.948685	39.7294	29.6492	1.57949e-05	-171.6773	-4883.366	-5055.043
99139	0.311127	0.948685	39.7294	29.6492	0.000153495	-171.6773	-4884.369	-5056.046
99140	0.311127	0.948685	39.4169	29.6492	0.000153495	-171.7412	-4884.233	-5055.975
99141	0.311127	0.927167	39.4169	29.6492	0.000213259	-164.0381	-4892.485	-5056.523
99142	0.311127	0.927167	39.4169	29.6492	0.000213259	-164.0381	-4892.485	-5056.523
99143	0.301589	0.927167	39.4169	29.6492	0.000213259	-164.0543	-4892.484	-5056.538
99144	0.301589	0.927167	37.6781	37.6553	0.000182273	-168.7993	-4886.514	-5055.314
99145	0.301589	0.912842	36.957	37.6553	0.000182273	-163.9376	-4891.554	-5055.491
99146	0.301589	0.908927	36.957	37.6553	6.67699e-05	-162.5787	-4891.916	-5054.495
99147	0.301589	0.908927	36.957	37.6553	6.67699e-05	-162.5787	-4891.916	-5054.495
99148	0.301589	0.908927	36.957	34.0538	6.67699e-05	-160.2948	-4893.402	-5053.697
99149	0.301589	0.908927	36.957	34.0538	0.0001039	-160.2947	-4893.68	-5053.975
99150	0.319013	0.908927	36.957	34.0538	0.00034208	-160.2653	-4899.474	-5059.74
99151	0.312773	0.910575	38.556	34.0538	0.000225242	-160.4913	-4895.396	-5055.887
99152	0.312773	0.910575	38.556	34.0538	0.000223642	-160.4913	-4895.397	-5055.888
99153	0.312773	0.910575	38.556	26.51	0.000223642	-157.3887	-4900.25	-5057.638
99154	0.312773	0.910575	38.556	36.7005	0.000223642	-162.1192	-4894.189	-5056.309
99155	0.312773	0.910575	38.556	35.7753	0.00019004	-161.5183	-4894.366	-5055.885
99156	0.312773	0.910575	38.556	35.7753	5.10292e-06	-161.5183	-4893.043	-5054.561
99157	0.312773	0.910575	38.9846	35.7753	0.000170638	-161.4273	-4895.176	-5056.603
99158	0.305335	0.910575	38.0901	33.4296	0.000140903	-160.2617	-4893.907	-5054.169
99159	0.311937	0.910575	38.7462	33.4296	0.000178211	-160.109	-4895.674	-5055.783
99160	0.311937	0.910575	38.7462	33.4296	4.9338e-05	-160.109	-4894.803	-5054.912
99161	0.311937	0.932263	38.7462	33.4296	4.9338e-05	-167.7294	-4886.599	-5054.328
99162	0.311937	0.932263	38.7462	33.4296	0.000124946	-167.7294	-4887.169	-5054.899
99163	0.311937	0.93892	38.7462	33.4296	0.000124946	-170.1064	-4885.135	-5055.242
99164	0.311937	0.93892	39.0765	33.4296	0.000106674	-170.0367	-4884.964	-5055
99165	0.311937	0.936923	39.0765	33.4296	0.000108613	-169.3218	-4885.579	-5054.901
99166	0.311937	0.936923	39.0765	33.4296	0.000178572	-169.3218	-4886.081	-5055.403
99167	0.297316	0.936923	39.0765	33.4296	0.000178572	-169.3466	-4885.608	-5054.955
99168	0.297316	0.936923	38.6849	33.4296	3.02545e-05	-169.4293	-4884.147	-5053.576
99169	0.297316	0.936923	39.6618	33.4296	3.02545e-05	-169.2258	-4886.171	-5055.397
99170	0.297316	0.936923	39.2831	35.9882	5.40296e-05	-170.8089	-4884.091	-5054.9
99171	0.297316	0.936923	39.2831	37.1706	0.000146254	-171.593	-4884.27	-5055.863
99172	0.297316	0.955138	39.2831	42.1233	0.000146254	-182.0649	-4875.522	-5057.587
99173	0.309949	0.955138	39.49	42.1233	4.60182e-05	-182.0008	-4875.539	-5057.54
99174	0.309949	0.955138	39.7434	42.1233	4.60182e-05	-181.9491	-4875.523	-5057.472
99175	0.309949	0.95827	39.7434	42.1233	0.00013485	-183.0939	-4875.199	-5058.293
99176	0.309949	0.95827	39.7434	42.1233	0.000100818	-183.0939	-4874.938	-5058.032
99177	0.309949	0.95827	39.2652	42.1233	0.000138195	-183.1919	-4875.451	-5058.643
99178	0.309949	0.95827	39.7636	42.1233	3.63258e-05	-183.0898	-4874.477	-5057.567
99179	0.309949	0.95827	40.0969	42.1233	3.63258e-05	-183.0229	-4874.608	-5057.63
99180	0.309949	0.95827	40.0969	43.4942	3.63258e-05	-184.2737	-4874.21	-5058.484
99181	0.298727	0.956694	40.0969	43.4942	3.63258e-05	-183.7162	-4874.711	-5058.427
99182	0.298727	0.956694	40.0969	43.4942	3.63258e-05	-183.7162	-4874.711	-5058.427
99183	0.298727	0.975005	40.0969	43.4942	3.63258e-05	-190.4755	-4867.98	-5058.455
99184	0.304859	0.975005	40.0969	43.4942	3.63258e-05	-190.4651	-4868.187	-5058.652
99185	0.304859	0.943773	39.5971	43.5885	0.000163056	-179.2062	-4879.353	-5058.559
99186	0.304859	0.930587	38.9209	43.5885	0.000163056	-174.6301	-4883.491	-5058.121
99187	0.304859	0.930587	37.7131	43.5885	0.000229114	-174.892	-4884.159	-5059.051
99188	0.311272	0.883618	38.0299	43.5885	0.000381816	-158.5767	-4903.757	-5062.334
99189	0.311272	0.883618	37.9002	43.5885	0.00036839	-158.6053	-4903.257	-5061.863
99190	0.311272	0.883618	37.9002	41.6159	0.00036839	-156.822	-4903.865	-5060.687
99191	0.311272	0.886361	37.1746	41.6159	0.000102878	-157.9088	-4899.192	-5057.101
99192	0.311272	0.886361	37.1606	41.6159	3.35027e-05	-157.9121	-4898.698	-5056.61
99193	0.311272	0.913146	37.1606	41.6159	3.35027e-05	-167.0913	-4889.894	-5056.986
99194	0.311272	0.913146	37.1606	41.6159	3.35027e-05	-167.0913	-4889.894	-5056.986
99195	0.293632	0.913146	36.658	41.6159	0.000176585	-167.2373	-4891.059	-5058.296
99196	0.293632	0.887628	36.658	32.628	0.000176585	-152.33	-4903.822	-5056.152
99197	0.293632	0.883165	36.658	31.079	0.000238351	-150.0918	-4907.138	-5057.229
99198	0.30535	0.893166	36.1926	31.079	4.73461e-05	-153.5627	-4900.792	-5054.355
99199	0.30535	0.893166	36.1926	31.079	0.000132484	-153.5627	-4901.417	-5054.98
99200	0.30535	0.893166	36.1926	31.079	0.000132484	-153.5627	-4901.417	-5054.98
99201	0.30535	0.893166	37.7029	31.079	0.000108371	-153.2146	-4901.632	-5054.846
99202	0.30535	0.893166	37.7029	31.079	8.48971e-05	-153.2146	-4901.483	-5054.697
99203	0.30535	0.929021	37.6646	31.079	6.23041e-05	-165.673	-4888.62	-5054.293
99204	0.30535	0.929021	37.6646	31.079	0.000208857	-165.673	-4889.699	-5055.372
99205	0.30535	0.924173	38.8724	31.079	0.000209755	-163.6973	-4891.343	-5055.04
99206	0.30535	0.924173	38.8724	31.079	0.000209755	-163.6973	-4891.343	-5055.04
99207	0.30535	0.924173	38.8724	33.8315	2.3626e-05	-165.0686	-4888.599	-5053.668
99208	0.30535	0.945052	39.5055	33.8315	6.99198e-06	-172.3832	-4881.28	-5053.663
99209	0.30535	0.945052	38.5349	33.8315	0.00017872	-172.5868	-4882.494	-5055.081
99210	0.30535	0.902318	38.2346	33.8315	0.00017872	-157.5977	-4897.808	-5055.405
99211	0.30535	0.902318	38.2346	33.8315	0.000225069	-157.5976	-4898.123	-5055.72
99212	0.30535	0.902318	38.2346	33.8315	0.000266349	-157.5976	-4898.399	-5055.997
99213	0.30535	0.902318	38.2346	33.8315	0.0001606	-157.5977	-4897.739	-5055.337
99214	0.30535	0.902318	37.3013	33.8315	1.85857e-05	-157.8051	-4895.336	-5053.141
99215	0.30535	0.925472	38.0546	33.8315	1.56974e-05	-165.7028	-4887.449	-5053.152
99216	0.30535	0.925472	38.0546	33.8315	1.56974e-05	-165.7028	-4887.449	-5053.152
99217	0.30535	0.925472	38.323	33.8315	7.45025e-07	-165.6442	-4887.318	-5052.963
99218	0.30535	0.925472	38.323	26.5089	7.45025e-07	-162.6653	-4891.963	-5054.629
99219	0.30535	0.928276	38.5515	26.5089	7.45025e-07	-163.6074	-4891.104	-5054.712
99220	0.30535	0.928276	38.9671	37.5948	7.45025e-07	-168.8633	-4885.277	-5054.14
99221	0.30535	0.928276	38.9671	26.5762	7.45025e-07	-163.5367	-4891.484	-5055.021
