"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"LnPrior"	"LnData"	"LnPosterior"
95362	0.25139	3.3186	133.11	23.1721	-47.33661	-4648.832	-4696.169
95363	0.25139	3.3186	132.195	23.1721	-46.6715	-4648.669	-4695.341
95364	0.25139	3.3186	132.195	23.1721	-46.6715	-4648.669	-4695.341
95365	0.25139	3.37909	132.195	23.1721	-46.57093	-4647.2	-4693.771
95366	0.25139	3.37909	132.492	23.1721	-46.78608	-4647.057	-4693.843
95367	0.25139	3.48478	136.499	23.1721	-49.59767	-4643.987	-4693.584
95368	0.25139	3.5601	143.002	23.1721	-54.66145	-4641.639	-4696.3
95369	0.248306	3.78305	143.002	23.1721	-54.30866	-4641.065	-4695.374
95370	0.248306	3.64855	143.002	23.1721	-54.51996	-4639.679	-4694.199
95371	0.248306	3.64855	143.684	23.1721	-55.08847	-4639.503	-4694.592
95372	0.248306	3.64855	143.684	24.1728	-55.83594	-4638.614	-4694.45
95373	0.248306	3.64855	143.218	24.1728	-55.44708	-4638.737	-4694.184
95374	0.248306	3.64855	136.504	24.1728	-50.08489	-4646.01	-4696.094
95375	0.248306	3.64855	136.504	25.3327	-51.00133	-4645.038	-4696.039
95376	0.248306	3.64855	144.885	25.3327	-57.76488	-4637.607	-4695.371
95377	0.248306	3.75742	144.885	23.9514	-56.50824	-4637.586	-4694.094
95378	0.248306	3.75742	144.885	23.9514	-56.50824	-4637.586	-4694.094
95379	0.248306	3.68523	144.885	23.9514	-56.62156	-4637.889	-4694.51
95380	0.248306	3.68523	140.762	23.9514	-53.20679	-4640.813	-4694.02
95381	0.247698	3.68523	140.762	23.9514	-53.20678	-4640.868	-4694.074
95382	0.247698	3.68523	144.229	20.4711	-53.67059	-4641.77	-4695.44
95383	0.247698	3.66562	144.229	20.4711	-53.70159	-4642.085	-4695.787
95384	0.247899	3.66562	142.172	20.4711	-51.99016	-4642.971	-4694.961
95385	0.247899	3.70313	142.172	20.4711	-51.93094	-4643.249	-4695.18
95386	0.247899	3.70313	140.058	20.4711	-50.21606	-4645.908	-4696.124
95387	0.247899	3.70313	142.931	23.664	-54.7372	-4639.157	-4693.894
95388	0.247899	3.70313	143.372	23.664	-55.10376	-4638.823	-4693.927
95389	0.247899	3.70313	143.372	23.664	-55.10376	-4638.823	-4693.927
95390	0.247773	3.70313	143.372	23.664	-55.10375	-4638.815	-4693.919
95391	0.247773	3.70313	143.372	23.664	-55.10375	-4638.815	-4693.919
95392	0.247773	3.70313	143.372	23.664	-55.10375	-4638.815	-4693.919
95393	0.247773	3.63091	143.372	33.1028	-64.0466	-4633.784	-4697.831
95394	0.247773	3.63091	146.215	20.3666	-55.38488	-4643.58	-4698.965
95395	0.247773	3.63091	146.215	20.3666	-55.38488	-4643.58	-4698.965
95396	0.247773	3.61932	146.215	28.5023	-61.72789	-4637.396	-4699.124
95397	0.247773	3.61932	146.968	26.7443	-60.78885	-4638.976	-4699.765
95398	0.247773	3.61932	147.43	26.7443	-61.1914	-4639.342	-4700.533
95399	0.247773	3.66404	147.43	26.7443	-61.12031	-4636.883	-4698.004
95400	0.261128	3.7385	147.789	26.7443	-61.31788	-4634.21	-4695.528
95401	0.261128	3.83109	147.789	26.4285	-60.90137	-4635.246	-4696.147
95402	0.261128	3.83109	147.789	26.4285	-60.90137	-4635.246	-4696.147
95403	0.261128	3.83109	147.789	26.4285	-60.90137	-4635.246	-4696.147
95404	0.261128	3.88311	150.316	26.4285	-63.07221	-4633.484	-4696.556
95405	0.261128	3.88311	150.316	26.4285	-63.07221	-4633.484	-4696.556
95406	0.261128	3.88311	150.316	26.4285	-63.07221	-4633.484	-4696.556
95407	0.261128	3.91578	150.316	26.4285	-63.02238	-4634.282	-4697.305
95408	0.261128	4.00246	150.316	26.4285	-62.89146	-4637.878	-4700.77
95409	0.261128	3.96297	150.316	26.4285	-62.95088	-4635.97	-4698.921
95410	0.243192	3.96068	149.582	26.4285	-62.2935	-4634.646	-4696.94
95411	0.243192	3.96068	149.582	26.4285	-62.2935	-4634.646	-4696.94
95412	0.243192	3.95379	149.582	26.4285	-62.30391	-4634.463	-4696.767
95413	0.243192	3.95379	149.582	26.4285	-62.30391	-4634.463	-4696.767
95414	0.252215	3.76071	144.394	26.4285	-58.08813	-4636.104	-4694.192
95415	0.252215	3.76071	144.394	26.4285	-58.08813	-4636.104	-4694.192
95416	0.250389	3.76071	144.394	26.4285	-58.08809	-4636.065	-4694.153
95417	0.254403	3.76071	144.289	26.4285	-57.99925	-4636.417	-4694.416
95418	0.254403	3.76071	144.289	23.3746	-55.56813	-4639.015	-4694.584
95419	0.265396	3.76532	149.855	23.3746	-60.40797	-4637.114	-4697.522
95420	0.265396	3.76532	144.418	23.3746	-55.67042	-4642.252	-4697.923
95421	0.265396	3.61594	144.418	23.3746	-55.90604	-4640.586	-4696.492
95422	0.265396	3.61594	144.418	23.3746	-55.90604	-4640.586	-4696.492
95423	0.265396	3.67735	144.418	23.3746	-55.80851	-4640.364	-4696.172
95424	0.265396	3.67735	144.418	29.3423	-60.907	-4635.558	-4696.465
95425	0.265396	3.67735	142.772	29.6164	-59.79878	-4636.997	-4696.796
95426	0.263223	3.73285	142.772	19.1789	-51.6128	-4648.057	-4699.67
95427	0.263223	3.70617	142.772	19.1789	-51.65469	-4647.18	-4698.834
95428	0.248005	3.70617	142.772	19.1789	-51.65434	-4644.402	-4696.056
95429	0.248005	3.70617	142.772	19.1789	-51.65434	-4644.402	-4696.056
95430	0.248005	3.70617	143.795	19.1789	-52.50675	-4643.579	-4696.086
95431	0.247444	3.66566	143.795	19.1789	-52.57069	-4643.89	-4696.461
95432	0.247444	3.74092	143.795	18.9893	-52.34544	-4644.125	-4696.47
95433	0.247444	3.74092	143.795	18.9893	-52.34544	-4644.125	-4696.47
95434	0.247444	3.70666	143.795	18.9893	-52.3992	-4643.928	-4696.327
95435	0.247054	3.76139	143.795	27.1571	-58.21815	-4636.34	-4694.558
95436	0.250082	3.65893	143.795	27.1571	-58.37932	-4635.89	-4694.269
95437	0.250082	3.65893	143.795	23.9398	-55.73492	-4638.374	-4694.109
95438	0.250082	3.66556	143.795	23.9398	-55.72442	-4638.272	-4693.997
95439	0.250082	3.73688	143.795	23.9519	-55.62128	-4638.342	-4693.963
95440	0.250082	3.73688	143.795	23.9519	-55.62128	-4638.342	-4693.963
95441	0.250082	3.73688	143.795	25.1464	-56.5553	-4637.308	-4693.863
95442	0.250082	3.65998	139.949	25.1464	-53.52785	-4640.259	-4693.787
95443	0.250082	3.65998	139.062	25.1464	-52.82256	-4641.429	-4694.251
95444	0.250082	3.65998	139.446	25.1464	-53.12645	-4640.923	-4694.05
95445	0.250082	3.65998	139.446	25.1464	-53.12645	-4640.923	-4694.05
95446	0.250082	3.65998	139.446	25.1464	-53.12645	-4640.923	-4694.05
95447	0.250082	3.65998	139.446	25.1464	-53.12645	-4640.923	-4694.05
95448	0.250082	3.65628	142.237	24.8595	-55.15962	-4638.387	-4693.547
95449	0.250082	3.65628	142.273	25.6382	-55.81977	-4637.712	-4693.532
95450	0.250082	3.65628	143.403	25.6382	-56.75562	-4637.153	-4693.908
95451	0.250082	3.65628	143.403	25.6382	-56.75562	-4637.153	-4693.908
95452	0.250082	3.66423	143.403	25.7542	-56.83904	-4636.979	-4693.818
95453	0.250082	3.6836	143.403	25.7542	-56.8084	-4636.869	-4693.677
95454	0.250082	3.6836	143.403	21.295	-53.50425	-4641.011	-4694.515
95455	0.250082	3.6836	143.403	27.4936	-58.31291	-4635.649	-4693.962
95456	0.250082	3.6836	143.403	27.4936	-58.31291	-4635.649	-4693.962
95457	0.250082	3.65574	144.912	27.4936	-59.62707	-4635.546	-4695.173
95458	0.250082	3.65574	144.912	23.5538	-56.39272	-4638.551	-4694.944
95459	0.250082	3.62827	144.912	23.5538	-56.43637	-4639.385	-4695.821
95460	0.250082	3.79703	144.912	21.5481	-54.76304	-4640.591	-4695.354
95461	0.250082	3.79703	146.627	21.5481	-56.23396	-4638.751	-4694.985
95462	0.250082	3.79703	146.627	21.5481	-56.23396	-4638.751	-4694.985
95463	0.250082	3.74687	146.627	21.5481	-56.31206	-4638.723	-4695.035
95464	0.250082	3.74687	142.326	21.5481	-52.67866	-4642.721	-4695.4
95465	0.250082	3.70708	142.326	21.5481	-52.74106	-4641.827	-4694.568
95466	0.250082	3.70708	142.326	31.7435	-61.56851	-4634.239	-4695.808
95467	0.254591	3.70708	144.268	32.1342	-63.60698	-4632.317	-4695.924
95468	0.254591	3.70708	144.268	32.1342	-63.60698	-4632.317	-4695.924
95469	0.254591	3.70708	144.151	32.1342	-63.5089	-4632.451	-4695.96
95470	0.254591	3.58627	144.151	32.1342	-63.7008	-4634.487	-4698.188
95471	0.254591	3.63407	144.151	32.1342	-63.62443	-4633.046	-4696.67
95472	0.254591	3.63407	144.151	32.1342	-63.62443	-4633.046	-4696.67
95473	0.254591	3.82621	147.92	32.1342	-66.56551	-4630.243	-4696.808
95474	0.246747	3.85236	147.92	22.952	-58.24527	-4636.884	-4695.13
95475	0.249782	3.85236	147.92	22.952	-58.24533	-4636.739	-4694.984
95476	0.249782	3.85236	146.664	25.8657	-59.41137	-4635.7	-4695.112
95477	0.249782	3.85236	146.901	25.8657	-59.61704	-4635.41	-4695.027
95478	0.249782	3.85236	147.96	25.8657	-60.54251	-4634.201	-4694.743
95479	0.249782	3.77069	146.928	25.8657	-59.76665	-4634.506	-4694.273
95480	0.249782	3.77069	146.928	32.9086	-66.63692	-4630.434	-4697.071
95481	0.249782	3.77069	142.985	32.9086	-63.28758	-4634.284	-4697.572
95482	0.249782	3.77069	143.362	23.2321	-54.671	-4640.186	-4694.857
95483	0.249782	3.79375	148.566	23.2321	-59.10917	-4635.786	-4694.895
95484	0.249782	3.79375	148.566	23.2321	-59.10917	-4635.786	-4694.895
95485	0.249782	3.82877	148.018	23.2321	-58.57092	-4636.099	-4694.67
95486	0.249782	3.82877	148.018	23.2321	-58.57092	-4636.099	-4694.67
95487	0.249782	3.82877	148.018	23.2321	-58.57092	-4636.099	-4694.67
95488	0.249782	3.82877	148.018	22.2331	-57.86235	-4637.073	-4694.935
95489	0.249782	3.82877	144.695	22.2331	-54.99221	-4641.028	-4696.021
95490	0.249782	3.82877	144.695	23.6135	-55.98183	-4639.667	-4695.649
95491	0.249782	3.82877	148.905	19.4007	-56.85511	-4639.915	-4696.77
95492	0.249782	3.82877	149.736	25.6475	-61.97613	-4632.959	-4694.935
95493	0.249782	3.82877	145.64	23.8874	-56.99207	-4638.037	-4695.029
95494	0.249782	3.72832	148.59	23.8874	-59.71832	-4636.452	-4696.171
95495	0.249782	3.72832	148.59	23.8874	-59.71832	-4636.452	-4696.171
95496	0.249782	3.89227	146.476	27.662	-60.75157	-4635.949	-4696.701
95497	0.249782	3.89227	146.476	26.0346	-59.32928	-4637.117	-4696.446
95498	0.249782	3.89227	146.476	26.0346	-59.32928	-4637.117	-4696.446
95499	0.249782	3.83152	146.476	26.0346	-59.42251	-4635.287	-4694.709
95500	0.249782	3.83152	146.476	21.6865	-56.14226	-4639.293	-4695.436
95501	0.249782	3.73678	146.476	28.0336	-61.33159	-4633.457	-4694.789
95502	0.249782	3.73678	146.476	25.2056	-58.88601	-4635.478	-4694.364
95503	0.255186	3.67525	146.003	25.2056	-58.57449	-4636.232	-4694.806
95504	0.255186	3.67525	142.45	25.2056	-55.58193	-4638.092	-4693.674
95505	0.255186	3.67525	145.277	25.2056	-57.95266	-4636.361	-4694.314
95506	0.255186	3.69012	145.277	25.2056	-57.92917	-4636.227	-4694.156
95507	0.255186	3.69012	145.277	25.2056	-57.92917	-4636.227	-4694.156
95508	0.255186	3.69012	145.277	24.5681	-57.42203	-4636.726	-4694.148
95509	0.255186	3.69012	145.449	24.5681	-57.56946	-4636.658	-4694.228
95510	0.255186	3.69012	145.449	24.5681	-57.56946	-4636.658	-4694.228
95511	0.255186	3.69012	145.449	24.5681	-57.56946	-4636.658	-4694.228
95512	0.261249	3.69012	145.449	24.5681	-57.5696	-4637.434	-4695.004
95513	0.261249	3.69012	145.449	25.7522	-58.52451	-4636.377	-4694.901
95514	0.261249	3.69012	145.449	25.7522	-58.52451	-4636.377	-4694.901
95515	0.261249	3.69012	142.644	25.7522	-56.16692	-4638.796	-4694.963
95516	0.261249	3.69012	142.9	25.7522	-56.37845	-4638.49	-4694.869
95517	0.259277	3.6017	142.9	25.7522	-56.51887	-4637.964	-4694.482
95518	0.259277	3.6017	141.89	25.7522	-55.68671	-4638.385	-4694.072
95519	0.259277	3.6017	145.066	25.7522	-58.33785	-4637.838	-4696.175
95520	0.259277	3.6017	139.615	25.7522	-53.84949	-4640.12	-4693.97
95521	0.258792	3.6017	139.615	25.7522	-53.84948	-4640.028	-4693.878
95522	0.258792	3.6017	141.089	25.7522	-55.03383	-4638.76	-4693.794
95523	0.258792	3.6017	141.089	25.7522	-55.03383	-4638.76	-4693.794
95524	0.258792	3.61745	141.089	23.577	-53.29767	-4640.753	-4694.05
95525	0.258792	3.61745	141.089	23.577	-53.29767	-4640.753	-4694.05
95526	0.258792	3.61745	141.089	23.577	-53.29767	-4640.753	-4694.05
95527	0.258792	3.61745	142.83	23.577	-54.72459	-4639.639	-4694.364
95528	0.25711	3.64015	142.83	22.7916	-54.11711	-4640.076	-4694.193
95529	0.25711	3.64015	142.83	22.7916	-54.11711	-4640.076	-4694.193
95530	0.25711	3.65537	142.83	22.7916	-54.09294	-4640.087	-4694.18
95531	0.24958	3.75973	141.925	22.7916	-53.18362	-4642.372	-4695.556
95532	0.24958	3.72442	141.925	22.7916	-53.23885	-4641.292	-4694.531
95533	0.24958	3.72442	141.925	22.7916	-53.23885	-4641.292	-4694.531
95534	0.24958	3.72442	141.925	22.7916	-53.23885	-4641.292	-4694.531
95535	0.24958	3.72442	141.925	22.7916	-53.23885	-4641.292	-4694.531
95536	0.24958	3.72442	141.925	22.7916	-53.23885	-4641.292	-4694.531
95537	0.252588	3.72442	141.925	22.7916	-53.23892	-4641.533	-4694.772
95538	0.252588	3.72578	142.52	22.7916	-53.72535	-4640.756	-4694.482
95539	0.252588	3.72578	142.833	22.7916	-53.98485	-4640.38	-4694.365
95540	0.252588	3.61136	142.833	19.7762	-52.20183	-4643.765	-4695.967
95541	0.252588	3.61136	142.833	23.0774	-54.37095	-4640.016	-4694.387
95542	0.252588	3.61136	139.904	23.0774	-51.98706	-4641.565	-4693.552
95543	0.252588	3.61136	142.074	21.7481	-52.81873	-4641.584	-4694.403
95544	0.252588	3.6281	142.074	28.1835	-57.93158	-4636.055	-4693.987
95545	0.252588	3.60458	137.738	28.1835	-54.50472	-4639.749	-4694.254
95546	0.252588	3.60458	137.738	23.6141	-50.68488	-4643.289	-4693.974
95547	0.252588	3.54509	136.878	23.6141	-50.11524	-4643.245	-4693.36
95548	0.252588	3.54509	136.878	23.6141	-50.11524	-4643.245	-4693.36
95549	0.252588	3.54509	135.283	23.6141	-48.9017	-4645.158	-4694.059
95550	0.252588	3.50922	136.536	23.6141	-49.91082	-4643.345	-4693.256
95551	0.252588	3.50922	136.536	23.6141	-49.91082	-4643.345	-4693.256
95552	0.252588	3.50922	135.298	27.8754	-52.5076	-4641.128	-4693.636
95553	0.252588	3.50922	135.298	27.8754	-52.5076	-4641.128	-4693.636
95554	0.252588	3.50922	131.442	27.8754	-49.6783	-4647.071	-4696.749
95555	0.252588	3.50922	131.913	27.8754	-50.01589	-4646.113	-4696.129
95556	0.252588	3.50922	131.913	27.8754	-50.01589	-4646.113	-4696.129
95557	0.252588	3.50922	140.497	27.8754	-56.5569	-4639.088	-4695.645
95558	0.252588	3.63616	140.497	27.8754	-56.35293	-4637.39	-4693.743
95559	0.252588	3.63616	138.372	27.8754	-54.66547	-4639.901	-4694.567
95560	0.252588	3.53923	138.372	27.8754	-54.82087	-4638.777	-4693.598
95561	0.252588	3.53923	138.372	27.8754	-54.82087	-4638.777	-4693.598
95562	0.252588	3.53923	138.372	27.8754	-54.82087	-4638.777	-4693.598
95563	0.25536	3.53923	138.372	27.8754	-54.82093	-4638.805	-4693.626
95564	0.25536	3.53923	138.372	27.8754	-54.82093	-4638.805	-4693.626
95565	0.25536	3.53727	138.372	27.8754	-54.82409	-4638.77	-4693.594
95566	0.25536	3.47768	139.015	27.8754	-55.42663	-4639.653	-4695.08
95567	0.25536	3.47768	139.015	27.8754	-55.42663	-4639.653	-4695.08
95568	0.25536	3.47768	139.015	27.8754	-55.42663	-4639.653	-4695.08
95569	0.269158	3.49471	139.015	25.5301	-53.36321	-4643.146	-4696.509
95570	0.269158	3.59524	139.015	25.5301	-53.20098	-4644.367	-4697.568
95571	0.269158	3.54988	139.015	23.4719	-51.6684	-4645.334	-4697.003
95572	0.269158	3.54988	139.015	23.4719	-51.6684	-4645.334	-4697.003
95573	0.257627	3.54988	139.015	23.4719	-51.66812	-4642.027	-4693.695
95574	0.257627	3.54988	139.015	28.2398	-55.64562	-4638.261	-4693.906
95575	0.257627	3.54988	139.015	28.2398	-55.64562	-4638.261	-4693.906
95576	0.257627	3.64757	139.253	28.2398	-55.67743	-4639.469	-4695.146
95577	0.256927	3.57609	139.896	28.2398	-56.30372	-4637.612	-4693.916
95578	0.256927	3.54642	135.745	28.2398	-53.12064	-4641.445	-4694.565
95579	0.256927	3.54642	140.004	28.2398	-56.43771	-4637.735	-4694.173
95580	0.256927	3.56664	137.312	28.2398	-54.28779	-4639.858	-4694.146
95581	0.256927	3.45199	132.496	28.2398	-50.86587	-4643.568	-4694.434
95582	0.256927	3.45199	137.661	28.2398	-54.74424	-4640.092	-4694.836
95583	0.256927	3.45199	137.661	28.2398	-54.74424	-4640.092	-4694.836
95584	0.256927	3.45199	136.179	28.2398	-53.60396	-4640.418	-4694.022
95585	0.256927	3.45199	134.071	18.5077	-44.86769	-4651.829	-4696.696
95586	0.256927	3.45199	136.803	20.1083	-47.84497	-4647.759	-4695.604
95587	0.256927	3.4536	136.803	20.1083	-47.84232	-4647.73	-4695.572
95588	0.256927	3.4536	134.327	20.1083	-45.97135	-4649.25	-4695.221
95589	0.256927	3.4536	134.327	20.1083	-45.97135	-4649.25	-4695.221
95590	0.256927	3.40576	134.327	20.1083	-46.04993	-4649.342	-4695.392
95591	0.256927	3.38196	132.807	20.1083	-44.97095	-4650.346	-4695.317
95592	0.256927	3.38196	130.728	20.1083	-43.4784	-4652.144	-4695.623
95593	0.256927	3.35913	131.863	20.1083	-44.32584	-4651.063	-4695.389
95594	0.256927	3.35913	131.863	20.1083	-44.32584	-4651.063	-4695.389
95595	0.256927	3.35913	131.863	20.9268	-44.83391	-4650.033	-4694.867
95596	0.256927	3.35913	131.863	20.9268	-44.83391	-4650.033	-4694.867
95597	0.256927	3.3637	132.273	20.9268	-45.12171	-4649.748	-4694.869
95598	0.250605	3.3585	132.273	31.7017	-54.31659	-4641.886	-4696.203
95599	0.250605	3.3585	132.273	26.1355	-48.99113	-4645.148	-4694.139
95600	0.250605	3.46582	140.663	26.2491	-55.32672	-4642.777	-4698.104
95601	0.250605	3.47954	140.663	26.2491	-55.30432	-4641.997	-4697.302
95602	0.250605	3.74098	142.145	26.7822	-56.55144	-4638.149	-4694.7
95603	0.250605	3.74098	142.145	26.7822	-56.55144	-4638.149	-4694.7
95604	0.250605	3.74098	142.145	26.7822	-56.55144	-4638.149	-4694.7
95605	0.250605	3.59777	142.145	26.7822	-56.77808	-4637.55	-4694.328
95606	0.250605	3.59777	142.145	26.7822	-56.77808	-4637.55	-4694.328
95607	0.250605	3.59777	137.483	26.7822	-53.05727	-4640.798	-4693.855
95608	0.243984	3.59777	137.483	26.7822	-53.05713	-4641.433	-4694.49
95609	0.258937	3.59777	137.483	26.7822	-53.05746	-4641.874	-4694.931
95610	0.258937	3.59777	137.186	26.7822	-52.82741	-4642.334	-4695.162
95611	0.258937	3.51222	137.186	26.7822	-52.96526	-4640.753	-4693.718
95612	0.258937	3.51222	137.186	26.7822	-52.96526	-4640.753	-4693.718
95613	0.258937	3.51222	137.186	27.3745	-53.48835	-4640.31	-4693.798
95614	0.255363	3.56899	137.186	27.3745	-53.3966	-4640.472	-4693.869
95615	0.255363	3.56899	137.186	27.3745	-53.3966	-4640.472	-4693.869
95616	0.255363	3.48943	137.186	23.4593	-50.32783	-4643.261	-4693.589
95617	0.255363	3.48943	137.186	23.4593	-50.32783	-4643.261	-4693.589
95618	0.255363	3.49779	137.186	23.4593	-50.31424	-4643.155	-4693.469
95619	0.255363	3.49779	137.186	24.7195	-51.27648	-4642.036	-4693.313
95620	0.255363	3.49779	137.186	24.7195	-51.27648	-4642.036	-4693.313
95621	0.255363	3.49779	137.186	24.7195	-51.27648	-4642.036	-4693.313
95622	0.255363	3.49779	137.186	22.0916	-49.34181	-4644.559	-4693.901
95623	0.255363	3.5637	138.47	22.0916	-50.23511	-4643.655	-4693.89
95624	0.255363	3.5637	138.47	19.6597	-48.69078	-4646.678	-4695.369
95625	0.255363	3.5637	140.503	19.3813	-50.14492	-4645.793	-4695.938
95626	0.255363	3.5637	140.503	19.3813	-50.14492	-4645.793	-4695.938
95627	0.255363	3.58765	140.503	22.3676	-52.0027	-4641.905	-4693.908
95628	0.255363	3.58765	140.503	22.3676	-52.0027	-4641.905	-4693.908
95629	0.255363	3.58765	140.503	22.3676	-52.0027	-4641.905	-4693.908
95630	0.255363	3.58765	138.624	22.3676	-50.5074	-4643.462	-4693.969
95631	0.255363	3.51488	139.834	23.4336	-52.34705	-4642.068	-4694.415
95632	0.255363	3.57858	139.834	24.8387	-53.3198	-4639.995	-4693.315
95633	0.255363	3.57858	139.834	24.8387	-53.3198	-4639.995	-4693.315
95634	0.255363	3.57081	139.834	24.8387	-53.33227	-4640.033	-4693.365
95635	0.255363	3.56039	139.834	24.8387	-53.34903	-4640.106	-4693.455
95636	0.255363	3.56039	139.834	24.8387	-53.34903	-4640.106	-4693.455
95637	0.255363	3.56039	139.834	24.8703	-53.37414	-4640.068	-4693.442
95638	0.255363	3.56039	135.853	24.8703	-50.27499	-4643.979	-4694.254
95639	0.255363	3.53537	135.853	24.8703	-50.31535	-4643.347	-4693.662
95640	0.255363	3.52705	135.853	24.8703	-50.32881	-4643.202	-4693.531
95641	0.255363	3.43151	135.56	23.7417	-49.39088	-4644.391	-4693.782
95642	0.254546	3.4808	135.56	22.1984	-48.20088	-4645.526	-4693.726
95643	0.254546	3.4808	134.278	22.1984	-47.24104	-4646.766	-4694.008
95644	0.258004	3.52939	136.399	22.1984	-48.76007	-4645.595	-4694.355
95645	0.258004	3.57577	136.399	22.1984	-48.68531	-4646.759	-4695.444
95646	0.242417	3.57577	136.995	22.1984	-49.14181	-4645.792	-4694.934
95647	0.242417	3.57449	139.701	25.4339	-53.69938	-4641.451	-4695.15
95648	0.242417	3.57449	139.701	25.4339	-53.69938	-4641.451	-4695.15
95649	0.242417	3.57449	137.649	25.4339	-52.08445	-4642.476	-4694.56
95650	0.242417	3.57449	138.711	25.4339	-52.9149	-4641.81	-4694.725
95651	0.237954	3.57449	138.711	23.4367	-51.36223	-4645.133	-4696.495
95652	0.240791	3.57449	136.906	23.4367	-49.95802	-4645.155	-4695.113
95653	0.240791	3.57449	136.906	23.4367	-49.95802	-4645.155	-4695.113
95654	0.240791	3.57449	136.906	23.4367	-49.95802	-4645.155	-4695.113
95655	0.240791	3.57449	139.503	20.6745	-50.10443	-4646.437	-4696.542
95656	0.240791	3.57449	135.578	20.6745	-47.06129	-4649.396	-4696.457
95657	0.240791	3.57449	139.369	24.2975	-52.53199	-4643.039	-4695.571
95658	0.246648	3.53452	139.369	24.2975	-52.59652	-4642.019	-4694.615
95659	0.244894	3.53452	137.068	24.2975	-50.79678	-4643.231	-4694.028
95660	0.244894	3.53452	137.068	24.2975	-50.79678	-4643.231	-4694.028
95661	0.255826	3.52171	137.319	24.2975	-51.01173	-4642.283	-4693.295
95662	0.24845	3.52171	136.536	24.2975	-50.40897	-4643.017	-4693.426
95663	0.24845	3.52171	136.536	24.2975	-50.40897	-4643.017	-4693.426
95664	0.24845	3.52171	136.536	24.2975	-50.40897	-4643.017	-4693.426
95665	0.24845	3.52171	136.536	24.2975	-50.40897	-4643.017	-4693.426
95666	0.24845	3.52171	136.061	24.2975	-50.04624	-4643.382	-4693.428
95667	0.24845	3.52171	136.061	24.2975	-50.04624	-4643.382	-4693.428
95668	0.24845	3.52045	136.061	24.2975	-50.04828	-4643.39	-4693.438
95669	0.24845	3.52045	139.869	24.2975	-53.01747	-4641.987	-4695.005
95670	0.24845	3.52045	135.496	23.6836	-49.15387	-4644.412	-4693.566
95671	0.24845	3.52045	135.496	23.6836	-49.15387	-4644.412	-4693.566
95672	0.24845	3.52045	135.496	23.6836	-49.15387	-4644.412	-4693.566
