"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"Tmc.1."	"Kt.1."	"LnPrior"	"LnData"	"LnPosterior"
96077	0.355836	0.803757	8.28412	2.75985	0.998119	0.00208386	-188.8856	-1073.889	-1262.775
96078	0.355836	0.803757	8.28412	2.75985	0.998119	0.00208386	-188.8856	-1073.889	-1262.775
96079	0.358639	0.803757	8.28412	2.75985	0.999876	0.00208386	-188.8797	-1073.723	-1262.603
96080	0.358639	0.796616	8.34987	2.75985	0.999876	0.00208386	-186.7135	-1075.491	-1262.205
96081	0.358639	0.796616	8.34987	2.75985	0.999876	0.00208386	-186.7135	-1075.491	-1262.205
96082	0.366814	0.796616	8.34987	2.80593	0.971131	0.00150733	-187.2749	-1073.963	-1261.238
96083	0.366814	0.79866	8.34987	3.03495	0.971131	0.00150733	-187.8272	-1073.177	-1261.004
96084	0.378745	0.787814	8.34987	3.13936	0.991356	0.00150733	-184.5087	-1079.185	-1263.693
96085	0.37743	0.808283	8.34987	2.91554	0.957282	0.00150733	-190.7811	-1072.08	-1262.861
96086	0.369579	0.79559	8.39424	2.91554	0.957282	0.00139497	-187.0492	-1073.643	-1260.692
96087	0.358832	0.79559	8.50632	2.99424	0.957282	0.00114627	-187.2846	-1074.111	-1261.396
96088	0.358832	0.792084	8.50632	2.92087	0.957282	0.00114627	-186.2523	-1075.09	-1261.342
96089	0.380123	0.792084	8.4369	2.92087	0.957282	0.00114627	-186.221	-1074.672	-1260.893
96090	0.382459	0.783551	8.4369	2.8426	0.957282	0.00114627	-183.6972	-1078.188	-1261.885
96091	0.382459	0.783551	8.21033	2.97465	0.957282	0.00114627	-183.6709	-1077.061	-1260.732
96092	0.382459	0.783551	8.01876	2.97465	0.994474	0.00142614	-183.3757	-1078.81	-1262.186
96093	0.37548	0.783551	8.01876	2.99746	0.939388	0.00142614	-183.4226	-1080.007	-1263.43
96094	0.37548	0.77444	8.01876	2.99746	0.939388	0.00142614	-180.7404	-1081.144	-1261.885
96095	0.37548	0.750873	8.01876	3.05636	0.939388	0.00142614	-173.94	-1087.314	-1261.254
96096	0.378777	0.750873	7.93684	3.05636	0.939388	0.0018591	-173.5129	-1087.964	-1261.477
96097	0.378777	0.746475	7.93684	3.05636	0.939388	0.000805881	-173.3105	-1087.277	-1260.588
96098	0.378777	0.746475	7.93684	2.99178	0.939388	0.000805881	-173.3286	-1087.291	-1260.62
96099	0.378777	0.743509	7.87292	2.99178	0.939388	0.000805881	-172.4989	-1088.189	-1260.688
96100	0.378777	0.743509	7.87292	2.99178	0.939388	0.00177259	-171.5447	-1090.267	-1261.812
96101	0.359017	0.743669	7.87292	2.99178	0.939388	0.00177259	-171.6217	-1092.116	-1263.738
96102	0.354242	0.742859	7.81831	2.99178	0.953389	0.00177259	-171.3947	-1093.235	-1264.63
96103	0.355496	0.745498	7.81831	3.05544	0.953389	0.00177259	-172.1151	-1092.31	-1264.425
96104	0.357887	0.747648	7.85254	3.05544	0.953389	0.00177259	-172.7145	-1091.006	-1263.72
96105	0.357887	0.747648	7.85254	2.80371	0.953389	0.00177259	-172.7857	-1090.887	-1263.673
96106	0.354143	0.747648	7.85254	2.80371	0.963242	0.00177259	-172.7843	-1091.181	-1263.965
96107	0.348423	0.747648	7.79722	2.80371	0.963242	0.00177259	-172.7965	-1092.616	-1265.412
96108	0.348423	0.740014	7.79722	2.80371	1.02975	0.00177259	-170.6058	-1099.032	-1269.638
96109	0.36677	0.749701	7.37556	3.10946	1.00128	0.00177259	-173.2514	-1092.721	-1265.972
96110	0.36677	0.749701	7.37556	3.10946	1.00128	0.00177259	-173.2514	-1092.721	-1265.972
96111	0.370573	0.733282	7.37556	3.10946	1.00128	0.00203432	-168.401	-1096.832	-1265.233
96112	0.36563	0.747127	7.37556	3.10946	1.0176	0.00203432	-172.2579	-1094.228	-1266.486
96113	0.36563	0.747127	7.39405	3.10946	0.971981	0.00203432	-172.2916	-1094.474	-1266.766
96114	0.36563	0.726351	7.39405	3.10946	0.978766	0.00118079	-167.3612	-1096.874	-1264.236
96115	0.391509	0.744317	7.8655	3.10946	0.978766	0.00355718	-169.9514	-1095.703	-1265.654
96116	0.375914	0.762858	7.99264	3.15115	0.930996	0.00355718	-175.2652	-1088.404	-1263.669
96117	0.375914	0.73808	7.99264	3.27672	0.930996	0.00355718	-168.2191	-1096.911	-1265.13
96118	0.375914	0.73808	7.91524	3.27672	0.930996	0.00355718	-168.2229	-1096.349	-1264.572
96119	0.384913	0.738065	7.91524	3.27672	0.930996	0.00120358	-170.5017	-1091.763	-1262.264
96120	0.375397	0.76255	8.19465	3.27672	0.946394	0.00120358	-177.4191	-1085.115	-1262.534
96121	0.375397	0.77623	8.19465	3.29901	0.911431	0.00120358	-181.4146	-1080.239	-1261.653
96122	0.375397	0.764745	8.33852	3.29901	0.907147	0.00120358	-178.0688	-1084.105	-1262.174
96123	0.375397	0.764745	8.33852	3.13672	0.907147	0.00120358	-178.1128	-1083.476	-1261.589
96124	0.375397	0.774737	8.21207	3.06886	0.907147	0.00120358	-181.0423	-1080.952	-1261.994
96125	0.400345	0.78186	8.21207	3.15676	0.907147	0.000989188	-183.2849	-1080.55	-1263.834
96126	0.400345	0.78186	8.21207	3.15676	0.907147	0.000989188	-183.2849	-1080.55	-1263.834
96127	0.399447	0.785068	8.25703	3.2344	0.899386	0.000989188	-184.2192	-1079.621	-1263.84
96128	0.399447	0.785068	8.30948	3.62103	0.916673	0.000989188	-184.1018	-1078.837	-1262.939
96129	0.393327	0.785068	8.36278	3.58784	0.916673	0.000989188	-184.1175	-1078.304	-1262.422
96130	0.393327	0.791572	8.36278	3.58784	0.916673	0.000989188	-186.0563	-1076.49	-1262.546
96131	0.40057	0.791572	8.36278	3.13059	0.916673	0.000989188	-186.1661	-1077.315	-1263.481
96132	0.40057	0.791572	8.36278	3.23319	0.916673	0.00364713	-183.5418	-1082.621	-1266.163
96133	0.40057	0.782319	8.36278	3.92201	0.900844	0.00364713	-180.6236	-1086.115	-1266.738
96134	0.401131	0.782319	8.36278	3.92201	0.903198	0.00114162	-183.0665	-1081.904	-1264.97
96135	0.401131	0.782319	8.36795	3.37034	0.903198	0.00114162	-183.2064	-1079.352	-1262.558
96136	0.401131	0.782319	8.53734	3.17283	0.903031	0.00114162	-183.2514	-1079.956	-1263.207
96137	0.401131	0.780473	8.53734	3.17283	0.903031	0.00114162	-182.706	-1080.542	-1263.248
96138	0.401131	0.792274	8.46278	3.3502	0.903031	0.00114162	-186.171	-1076.859	-1263.03
96139	0.401131	0.792274	8.46278	3.49528	0.903031	0.00114162	-186.1328	-1076.931	-1263.064
96140	0.392954	0.793117	8.46278	3.32061	0.903031	0.00114162	-186.4448	-1075.722	-1262.166
96141	0.375913	0.800312	8.46278	3.4365	0.903031	0.00114162	-188.6108	-1074.365	-1262.976
96142	0.379719	0.800312	8.40712	3.51978	0.903031	0.000914779	-188.8101	-1074.369	-1263.179
96143	0.388329	0.800312	8.40712	3.38388	0.91966	0.000745067	-188.9874	-1072.667	-1261.654
96144	0.388329	0.800312	8.66437	3.282	0.91966	0.00184533	-187.9159	-1074.48	-1262.396
96145	0.39539	0.805526	8.63875	3.282	0.91966	0.00184533	-189.4907	-1073.753	-1263.244
96146	0.390272	0.805526	9.05597	3.282	0.91966	0.00184533	-189.4784	-1076.943	-1266.422
96147	0.371222	0.805526	9.05597	3.282	0.91966	0.00184533	-189.5093	-1076.757	-1266.267
96148	0.388106	0.825185	8.91516	2.97515	0.91966	0.00184533	-195.6467	-1069.09	-1264.737
96149	0.37395	0.817639	8.95563	2.97515	0.91966	0.00184533	-193.3181	-1069.583	-1262.902
96150	0.380117	0.810381	8.58245	2.97896	0.945158	0.00184533	-191.0676	-1071.098	-1262.166
96151	0.365806	0.810381	8.70272	2.95339	0.985117	0.00184533	-191.0617	-1071.798	-1262.859
96152	0.365806	0.810381	8.52281	2.95339	0.985117	0.00184533	-191.0706	-1070.612	-1261.682
96153	0.365806	0.810381	8.52281	2.98345	0.985117	0.00105206	-191.8439	-1069.248	-1261.092
96154	0.372698	0.816008	8.71233	2.98345	0.985117	0.00105206	-193.5567	-1068.697	-1262.254
96155	0.381825	0.816008	8.71233	2.98345	0.985117	0.00105206	-193.5419	-1069.605	-1263.147
96156	0.383384	0.816008	8.85168	2.98345	0.940157	0.00105206	-193.5667	-1068.614	-1262.18
96157	0.383384	0.816008	8.92126	2.98345	0.940157	0.00105206	-193.5633	-1069.102	-1262.665
96158	0.364541	0.816008	8.97279	2.82408	0.958875	0.00105206	-193.6224	-1069.246	-1262.869
96159	0.360585	0.816008	8.87071	2.82408	0.958875	0.00105206	-193.6339	-1068.294	-1261.928
96160	0.364843	0.827406	8.70145	2.82408	0.961435	0.00105206	-197.1837	-1064.731	-1261.915
96161	0.364843	0.809782	8.64377	2.82408	0.961435	0.00105206	-191.7188	-1069.195	-1260.913
96162	0.364843	0.824776	9.11934	2.82408	0.964511	0.00105206	-196.3371	-1067.719	-1264.056
96163	0.364843	0.824776	9.11934	2.82408	0.964511	0.00105206	-196.3371	-1067.719	-1264.056
96164	0.372648	0.824992	8.85009	2.82408	0.964511	0.00105206	-196.405	-1065.538	-1261.943
96165	0.372648	0.824621	8.85009	2.82408	0.964511	0.00105206	-196.2889	-1065.651	-1261.94
96166	0.34043	0.824621	8.85009	2.82408	0.964511	0.00105206	-196.3418	-1068.163	-1264.505
96167	0.34043	0.83002	8.9349	2.82408	0.950981	0.00309695	-196.0393	-1071.099	-1267.138
96168	0.360814	0.817358	8.9349	2.73979	0.950981	0.00309695	-192.0762	-1072.359	-1264.436
96169	0.360814	0.821383	8.75458	2.73979	0.95326	0.00309695	-193.3333	-1071.451	-1264.784
96170	0.380669	0.803161	8.75458	3.22813	0.95326	0.00309695	-187.5566	-1076.957	-1264.514
96171	0.380669	0.803161	8.60273	3.22813	0.943181	0.00309695	-187.5718	-1075.322	-1262.894
96172	0.386983	0.822498	8.60273	3.1617	0.943181	0.00309695	-193.5344	-1071.563	-1265.097
96173	0.386983	0.807098	8.60273	3.1617	0.943181	0.00309695	-188.7799	-1074.584	-1263.364
96174	0.386983	0.807098	8.34453	3.1617	0.943181	0.00309695	-188.7926	-1076.326	-1265.119
96175	0.386983	0.787026	8.36109	3.1617	0.943181	0.0012535	-184.5411	-1076.454	-1260.995
96176	0.376823	0.803145	8.36109	3.45545	0.943181	0.0012535	-189.3279	-1073.361	-1262.689
96177	0.359933	0.803145	8.36109	3.45545	0.943181	0.0012535	-189.3554	-1075.582	-1264.937
96178	0.359933	0.802981	8.4157	3.45545	0.943181	0.0012535	-189.3031	-1075.515	-1264.818
96179	0.359933	0.806237	8.4157	3.47229	0.943181	0.0012535	-190.2905	-1074.823	-1265.114
96180	0.370866	0.809985	8.52762	3.47229	0.917294	0.0012535	-191.4339	-1072.224	-1263.658
96181	0.370866	0.789849	8.52229	3.37285	0.906187	0.0012535	-185.3722	-1077.143	-1262.515
96182	0.383408	0.79039	8.54996	3.34314	0.879726	0.00158442	-185.2142	-1078.136	-1263.35
96183	0.383408	0.79039	8.65621	3.05081	0.879726	0.00158442	-185.2885	-1078.941	-1264.23
96184	0.36063	0.792852	8.65621	3.28831	0.879726	0.00158442	-185.998	-1079.862	-1265.859
96185	0.36063	0.792852	8.6414	3.28831	0.879726	0.00158442	-185.9987	-1079.887	-1265.886
96186	0.379069	0.789159	8.6414	3.28831	0.931361	0.00158442	-184.8242	-1078.199	-1263.023
96187	0.379069	0.804063	8.4743	3.28831	0.931361	0.000857831	-190.0429	-1070.994	-1261.036
96188	0.379069	0.804063	8.4743	3.28831	0.9238	0.000857831	-190.0486	-1071.189	-1261.238
96189	0.379069	0.806353	8.4743	3.28831	0.9238	0.000857831	-190.7469	-1070.726	-1261.473
96190	0.379069	0.804133	8.41531	3.28831	0.927227	0.000857831	-190.0704	-1071.364	-1261.434
96191	0.379069	0.802298	8.41531	3.28831	0.927227	0.000857831	-189.5123	-1071.73	-1261.242
96192	0.377286	0.783983	8.41276	3.28831	0.881827	0.000857831	-184.0544	-1078.667	-1262.722
96193	0.373107	0.783983	8.41276	3.41379	0.882263	0.000857831	-184.0275	-1079.261	-1263.288
96194	0.391708	0.783983	8.41276	3.36724	0.882263	0.0020874	-182.7983	-1081.202	-1264.001
96195	0.383655	0.785128	8.41276	3.36724	0.909241	0.00305295	-182.1895	-1080.98	-1263.169
96196	0.383655	0.806004	8.77817	3.36724	0.887096	0.00305295	-188.4727	-1076.237	-1264.71
96197	0.383655	0.806004	8.77817	3.36724	0.887096	0.00305295	-188.4727	-1076.237	-1264.71
96198	0.383655	0.806004	8.77817	3.36724	0.887096	0.00305295	-188.4727	-1076.237	-1264.71
96199	0.383655	0.792243	8.55219	3.40324	0.946542	0.00305295	-184.2667	-1080.156	-1264.423
96200	0.383655	0.782479	8.55219	3.34934	0.946542	0.00305295	-181.374	-1083.905	-1265.279
96201	0.383655	0.782479	8.55219	3.34934	0.915467	0.00305295	-181.3977	-1081.985	-1263.383
96202	0.383846	0.782479	8.55219	3.25684	0.915467	0.00251087	-181.9491	-1080.712	-1262.661
96203	0.380338	0.777569	8.68994	3.15885	0.915467	0.00251087	-180.5271	-1083.833	-1264.36
96204	0.370285	0.79536	8.68994	3.15885	0.936238	0.00251087	-185.8186	-1077.194	-1263.013
96205	0.36706	0.796135	8.68994	3.03628	0.936238	0.00251087	-186.0908	-1076.541	-1262.632
96206	0.36706	0.796135	8.68994	3.03628	0.936238	0.00440999	-184.2574	-1079.742	-1263.999
96207	0.36706	0.784893	8.68994	3.03628	0.936238	0.00254004	-182.7009	-1081.317	-1264.018
96208	0.36706	0.805085	8.68994	3.03628	0.937593	0.00254004	-188.7737	-1073.546	-1262.32
96209	0.36706	0.78686	8.68994	3.00541	0.890344	0.00254004	-183.3292	-1081.462	-1264.792
96210	0.36706	0.777618	8.85749	2.84418	0.890344	0.00247861	-180.6936	-1086.638	-1267.331
96211	0.36706	0.782078	8.7366	2.8961	0.890344	0.00247861	-181.9993	-1083.645	-1265.645
96212	0.365965	0.787163	8.7366	2.8961	0.890344	0.00162174	-184.3488	-1080.357	-1264.706
96213	0.369104	0.791101	8.7366	2.8961	0.890344	0.00162174	-185.5191	-1078.989	-1264.508
96214	0.351704	0.783417	8.7366	2.8961	0.892022	0.00162174	-183.2587	-1083.789	-1267.048
96215	0.351704	0.783417	8.7366	2.8961	0.892022	0.00162174	-183.2587	-1083.789	-1267.048
96216	0.351704	0.783417	8.7366	2.8961	0.892022	0.00162174	-183.2587	-1083.789	-1267.048
96217	0.351704	0.783417	8.7366	3.23326	0.883753	0.00162174	-183.1715	-1085.269	-1268.441
96218	0.37393	0.79002	8.78024	3.23326	0.901387	0.00269106	-184.0376	-1079.97	-1264.007
96219	0.37393	0.810802	8.78024	3.4096	0.901387	0.000779677	-192.1648	-1070.494	-1262.659
96220	0.380788	0.810802	8.61356	3.41079	0.901387	0.000782353	-192.1589	-1070.41	-1262.569
96221	0.380788	0.796403	8.61356	3.41079	0.901387	0.000782353	-187.7783	-1073.958	-1261.736
96222	0.380788	0.796403	8.61356	3.19602	0.901387	0.000782353	-187.8359	-1073.376	-1261.212
96223	0.380788	0.790878	8.61356	3.37232	0.901387	0.000782353	-186.1294	-1075.532	-1261.662
96224	0.383908	0.793992	8.91088	3.32258	0.888004	0.000782353	-187.0669	-1076.672	-1263.739
96225	0.383908	0.793992	8.57163	3.32258	0.91824	0.000782353	-187.0605	-1074.06	-1261.121
96226	0.383908	0.782099	8.57163	3.32258	0.91824	0.000782353	-183.5162	-1078.608	-1262.124
96227	0.378669	0.782099	8.57163	2.90252	0.91824	0.00102165	-183.4032	-1078.432	-1261.835
96228	0.379489	0.796267	8.57163	2.90252	0.958523	0.00074872	-187.8703	-1073.178	-1261.049
96229	0.38437	0.803905	8.50193	2.90252	0.958523	0.00074872	-190.1789	-1071.175	-1261.354
96230	0.38437	0.803905	8.46855	2.90252	0.983279	0.00074872	-190.1617	-1071.76	-1261.922
96231	0.38437	0.803905	8.45935	2.90252	0.983279	0.00074872	-190.1622	-1071.723	-1261.885
96232	0.371362	0.79965	8.37222	2.7552	0.983279	0.00074872	-188.9383	-1071.918	-1260.856
96233	0.36886	0.79965	8.2564	2.7552	0.983279	0.00074872	-188.948	-1072.198	-1261.146
96234	0.36886	0.79965	8.2564	2.7552	0.983279	0.00074872	-188.948	-1072.198	-1261.146
96235	0.359314	0.802265	8.2564	2.7552	0.983279	0.00074872	-189.7565	-1071.586	-1261.343
96236	0.375864	0.795736	8.2564	2.75045	0.957793	0.00074872	-187.7759	-1074.744	-1262.52
96237	0.375864	0.795736	8.2564	3.05455	0.948343	0.00074872	-187.6968	-1072.786	-1260.483
96238	0.375864	0.795736	8.2564	3.18759	0.948343	0.00074872	-187.6602	-1072.88	-1260.54
96239	0.375864	0.795736	8.31217	3.18759	0.948343	0.00074872	-187.6574	-1072.654	-1260.311
96240	0.375864	0.794426	8.31217	2.95041	0.972826	0.00074872	-187.3106	-1072.799	-1260.11
96241	0.375864	0.806587	8.47621	2.95041	0.972826	0.00074872	-190.9872	-1069.462	-1260.45
96242	0.386769	0.806587	8.47621	2.77933	0.96579	0.00233609	-189.4609	-1075.822	-1265.283
96243	0.377236	0.806587	8.47621	3.37353	0.96579	0.00233609	-189.3118	-1074.421	-1263.733
96244	0.377236	0.80485	8.68862	2.84534	0.944366	0.00233609	-188.9332	-1074.006	-1262.939
96245	0.377236	0.813356	8.68862	2.84534	0.944366	0.00233609	-191.5398	-1071.889	-1263.429
96246	0.377236	0.801932	8.37964	3.28172	0.944366	0.00233609	-187.94	-1074.659	-1262.599
96247	0.377236	0.802112	8.37964	3.23931	0.944366	0.00473756	-185.6895	-1079.325	-1265.014
96248	0.387996	0.80235	8.33542	3.23931	0.913484	0.00473756	-185.77	-1083.124	-1268.894
96249	0.388969	0.803666	8.33542	3.23931	0.942081	0.00473756	-186.1465	-1080.415	-1266.561
96250	0.363077	0.782048	8.30149	2.94639	0.942081	0.00473756	-179.7871	-1085.053	-1264.84
96251	0.384389	0.761838	8.30149	2.94639	0.942081	0.00473756	-173.8597	-1091.193	-1265.052
96252	0.396277	0.768536	8.29762	3.2866	0.942081	0.00473756	-175.6819	-1089.731	-1265.413
96253	0.396277	0.768536	8.05403	3.2866	0.942081	0.00473756	-175.6939	-1089.626	-1265.32
96254	0.396277	0.758203	8.05403	3.04178	0.942081	0.00453791	-172.9739	-1092.608	-1265.582
96255	0.396277	0.758203	8.05403	3.52772	0.93429	0.00453791	-172.8493	-1092.57	-1265.419
96256	0.384196	0.753232	8.02561	3.06045	0.93429	0.00429201	-171.8135	-1092.213	-1264.027
96257	0.37654	0.75329	8.02561	3.06045	0.949281	0.00429201	-171.8307	-1091.911	-1263.742
96258	0.392622	0.75329	8.02561	3.19948	0.949281	0.00429201	-171.7665	-1092.805	-1264.571
96259	0.392622	0.757179	8.02561	3.19948	0.951631	0.00429201	-172.8729	-1091.586	-1264.459
96260	0.392902	0.757179	8.03328	3.19948	0.950315	0.00300581	-174.1123	-1089.298	-1263.41
96261	0.392902	0.757179	8.03328	3.19948	0.950315	0.00300581	-174.1123	-1089.298	-1263.41
96262	0.392902	0.76642	8.10737	3.01881	0.950315	0.00300581	-176.8153	-1086.812	-1263.627
96263	0.384223	0.771547	8.13588	3.01881	0.950315	0.000969131	-180.313	-1080.07	-1260.383
96264	0.366637	0.765283	8.13588	3.20273	0.950315	0.000969131	-178.4732	-1083.381	-1261.854
96265	0.367325	0.765283	8.13588	3.20273	0.982903	0.000969131	-178.4473	-1086.059	-1264.506
96266	0.367325	0.770548	8.13588	3.12276	0.982903	0.000969131	-179.9959	-1082.519	-1262.515
96267	0.367325	0.770548	7.915	2.83591	0.982903	0.000970244	-180.0862	-1080.795	-1260.882
96268	0.367325	0.752174	7.915	2.83591	0.982903	0.000970244	-174.8066	-1086.716	-1261.523
96269	0.367325	0.76879	7.915	2.83591	0.982903	0.000970244	-179.5753	-1081.233	-1260.809
96270	0.354278	0.768544	7.915	2.83591	0.982903	0.000970244	-179.5251	-1082.381	-1261.906
96271	0.354278	0.777533	8.01399	2.92721	1.00291	0.00144956	-181.6304	-1081.035	-1262.666
96272	0.36648	0.787206	8.01399	2.62118	1.01893	0.00144956	-184.5475	-1079.097	-1263.645
96273	0.349516	0.776869	8.01399	2.62118	1.01893	0.00144956	-181.5196	-1081.948	-1263.468
96274	0.349516	0.776869	8.09494	2.62118	1.00281	0.00144956	-181.5278	-1081.752	-1263.28
96275	0.349516	0.776869	8.09494	2.62118	1.00281	0.00144956	-181.5278	-1081.752	-1263.28
96276	0.350517	0.781164	8.09494	2.62118	1.00281	0.00144956	-182.7906	-1080.361	-1263.152
96277	0.350517	0.781164	8.09494	2.59309	1.00281	0.00123638	-183.0092	-1080.152	-1263.161
96278	0.347622	0.781164	8.23172	2.85097	1.00281	0.00123638	-182.9322	-1080.864	-1263.796
96279	0.361416	0.806958	8.23172	2.85097	1.01232	0.00123638	-190.6515	-1071.239	-1261.891
96280	0.361416	0.806958	8.23172	2.97979	1.01232	0.00123638	-190.615	-1071.702	-1262.317
96281	0.377919	0.809361	8.23172	2.97979	1.01232	0.00185941	-190.7104	-1073.003	-1263.714
96282	0.377919	0.809361	8.37645	2.97979	1.01232	0.0010782	-191.473	-1071.431	-1262.904
96283	0.355233	0.809269	8.37645	2.97979	0.988897	0.0010782	-191.4995	-1070.329	-1261.829
96284	0.355233	0.809269	8.37645	2.97979	0.982316	0.0010782	-191.5045	-1070.282	-1261.787
96285	0.377087	0.809269	8.37645	3.0354	0.969507	0.0010782	-191.463	-1069.741	-1261.204
96286	0.377087	0.809269	8.44836	3.0354	0.975859	0.000774926	-191.7551	-1069	-1260.755
96287	0.382389	0.809269	8.44836	3.0354	0.963349	0.000774926	-191.756	-1069.264	-1261.02
96288	0.382389	0.809269	8.44187	3.0354	0.963349	0.000774926	-191.7563	-1069.278	-1261.034
96289	0.361252	0.809269	8.44187	3.0354	0.963349	0.000774926	-191.7907	-1069.058	-1260.849
96290	0.373302	0.806293	8.44187	3.08933	0.963349	0.000774926	-190.8457	-1069.511	-1260.357
96291	0.373302	0.797128	8.44187	3.08933	0.953937	0.000774926	-188.0715	-1072.013	-1260.084
96292	0.38032	0.795424	8.41442	3.08933	0.953937	0.000774926	-187.5479	-1072.672	-1260.22
96293	0.392115	0.795424	8.41442	3.35388	0.913046	0.000774926	-187.4884	-1074.127	-1261.616
96294	0.392115	0.795424	8.41442	3.35388	0.913046	0.000774926	-187.4884	-1074.127	-1261.616
96295	0.376247	0.795424	8.41442	3.35388	0.913046	0.000774926	-187.514	-1073.92	-1261.434
96296	0.376247	0.779361	8.42102	3.35388	0.913046	0.000774926	-182.731	-1078.65	-1261.381
96297	0.376247	0.779361	8.42102	3.30076	0.913046	0.000774926	-182.7452	-1078.313	-1261.058
96298	0.376247	0.779699	8.42102	3.30076	0.913046	0.000774926	-182.8448	-1078.193	-1261.038
96299	0.376247	0.779699	8.40304	3.30076	0.913046	0.000774926	-182.8456	-1078.109	-1260.955
96300	0.376247	0.779699	8.21284	3.55121	0.943743	0.000774926	-182.7657	-1080.263	-1263.029
96301	0.376247	0.794543	8.21284	3.48567	0.943743	0.000774926	-187.2008	-1075.206	-1262.407
96302	0.379577	0.779351	8.08725	3.17236	0.943743	0.000774926	-182.7643	-1077.517	-1260.282
96303	0.38011	0.762854	8.08725	3.17236	0.896858	0.000774926	-177.9946	-1083.655	-1261.649
96304	0.38011	0.762854	8.08725	3.4182	0.896858	0.000774926	-177.9287	-1083.805	-1261.733
96305	0.386372	0.758655	8.08725	3.4182	0.935014	0.000774926	-176.684	-1085.084	-1261.768
96306	0.38135	0.760788	8.02276	3.4182	0.910604	0.000774926	-177.3256	-1083.905	-1261.23
96307	0.394472	0.758325	8.02276	3.4182	0.910604	0.000774926	-176.5983	-1084.54	-1261.138
96308	0.375306	0.766735	8.32603	3.4182	0.910604	0.000774926	-179.035	-1083.406	-1262.441
96309	0.390339	0.766735	8.32603	3.4182	0.910604	0.00200542	-177.7973	-1084.875	-1262.673
96310	0.390339	0.768273	8.09858	3.68442	0.910604	0.00200542	-178.1854	-1085.463	-1263.649
96311	0.390339	0.766375	8.09858	3.68442	0.966645	0.00230399	-177.3008	-1090.499	-1267.799
96312	0.396808	0.766375	7.90654	3.68442	0.952788	0.00230399	-177.3104	-1088.215	-1265.526
96313	0.396808	0.764532	7.90654	3.52524	0.952788	0.00230399	-176.8183	-1087.538	-1264.356
96314	0.396808	0.764532	7.90654	3.5162	0.952788	0.00230399	-176.8206	-1087.476	-1264.297
