"median"	"LCL"	"UCL"	"mean"	"Simulations"	"dose_uM"	"Conditions"	"Chemicals"	"Times"	"variables"	"Dose_condition"
11.8556	8.91022875	16.1897	12.00992834	"Simu3"	200	"4.SevereGFR"	"NFT"	4.1	"Aurine"	"200_4.SevereGFR"
12.1343	9.12352525	16.5961125	12.29867228	"Simu3"	200	"4.SevereGFR"	"NFT"	4.2	"Aurine"	"200_4.SevereGFR"
12.41325	9.33742775	16.9924175	12.58483372	"Simu3"	200	"4.SevereGFR"	"NFT"	4.3	"Aurine"	"200_4.SevereGFR"
12.68815	9.5493065	17.3800675	12.868396525	"Simu3"	200	"4.SevereGFR"	"NFT"	4.4	"Aurine"	"200_4.SevereGFR"
12.96	9.7566775	17.7605075	13.149348925	"Simu3"	200	"4.SevereGFR"	"NFT"	4.5	"Aurine"	"200_4.SevereGFR"
13.23555	9.96200825	18.1213425	13.42767918	"Simu3"	200	"4.SevereGFR"	"NFT"	4.6	"Aurine"	"200_4.SevereGFR"
13.50785	10.1699575	18.4777225	13.70337701	"Simu3"	200	"4.SevereGFR"	"NFT"	4.7	"Aurine"	"200_4.SevereGFR"
13.78255	10.36587	18.83013	13.976433795	"Simu3"	200	"4.SevereGFR"	"NFT"	4.8	"Aurine"	"200_4.SevereGFR"
14.0631	10.55787	19.2141525	14.246838995	"Simu3"	200	"4.SevereGFR"	"NFT"	4.9	"Aurine"	"200_4.SevereGFR"
14.33115	10.759665	19.605555	14.51458214	"Simu3"	200	"4.SevereGFR"	"NFT"	5	"Aurine"	"200_4.SevereGFR"
14.5971	10.959455	19.9943175	14.779654175	"Simu3"	200	"4.SevereGFR"	"NFT"	5.1	"Aurine"	"200_4.SevereGFR"
14.8504	11.1573425	20.35214	15.04204411	"Simu3"	200	"4.SevereGFR"	"NFT"	5.2	"Aurine"	"200_4.SevereGFR"
15.1058	11.3449375	20.70226	15.30173874	"Simu3"	200	"4.SevereGFR"	"NFT"	5.3	"Aurine"	"200_4.SevereGFR"
15.3564	11.5100375	21.0492225	15.55872729	"Simu3"	200	"4.SevereGFR"	"NFT"	5.4	"Aurine"	"200_4.SevereGFR"
15.61065	11.6833375	21.3932125	15.812995	"Simu3"	200	"4.SevereGFR"	"NFT"	5.5	"Aurine"	"200_4.SevereGFR"
15.8482	11.864255	21.72952	16.064523665	"Simu3"	200	"4.SevereGFR"	"NFT"	5.6	"Aurine"	"200_4.SevereGFR"
16.081	12.046435	22.0529075	16.31329443	"Simu3"	200	"4.SevereGFR"	"NFT"	5.7	"Aurine"	"200_4.SevereGFR"
16.3346	12.2376525	22.38897	16.55929043	"Simu3"	200	"4.SevereGFR"	"NFT"	5.8	"Aurine"	"200_4.SevereGFR"
16.5752	12.429685	22.7122675	16.8024845	"Simu3"	200	"4.SevereGFR"	"NFT"	5.9	"Aurine"	"200_4.SevereGFR"
16.81205	12.5886425	23.0450725	17.0428538	"Simu3"	200	"4.SevereGFR"	"NFT"	6	"Aurine"	"200_4.SevereGFR"
17.0409	12.773865	23.351825	17.2803707	"Simu3"	200	"4.SevereGFR"	"NFT"	6.1	"Aurine"	"200_4.SevereGFR"
17.27095	12.9359725	23.6546075	17.5150053	"Simu3"	200	"4.SevereGFR"	"NFT"	6.2	"Aurine"	"200_4.SevereGFR"
17.4981	13.0880375	23.954335	17.7467266	"Simu3"	200	"4.SevereGFR"	"NFT"	6.3	"Aurine"	"200_4.SevereGFR"
17.71795	13.2384625	24.2711225	17.97549755	"Simu3"	200	"4.SevereGFR"	"NFT"	6.4	"Aurine"	"200_4.SevereGFR"
17.93315	13.4075275	24.5955575	18.20128145	"Simu3"	200	"4.SevereGFR"	"NFT"	6.5	"Aurine"	"200_4.SevereGFR"
18.1583	13.5669675	24.91611	18.4240383	"Simu3"	200	"4.SevereGFR"	"NFT"	6.6	"Aurine"	"200_4.SevereGFR"
18.37955	13.7240775	25.2190825	18.64372905	"Simu3"	200	"4.SevereGFR"	"NFT"	6.7	"Aurine"	"200_4.SevereGFR"
18.58615	13.8632825	25.50879	18.86030985	"Simu3"	200	"4.SevereGFR"	"NFT"	6.8	"Aurine"	"200_4.SevereGFR"
18.7915	14.020145	25.792795	19.0737318	"Simu3"	200	"4.SevereGFR"	"NFT"	6.9	"Aurine"	"200_4.SevereGFR"
18.99655	14.162155	26.071515	19.2839503	"Simu3"	200	"4.SevereGFR"	"NFT"	7	"Aurine"	"200_4.SevereGFR"
19.2081	14.29554	26.3628725	19.4909174	"Simu3"	200	"4.SevereGFR"	"NFT"	7.1	"Aurine"	"200_4.SevereGFR"
19.4058	14.44121	26.630075	19.6945849	"Simu3"	200	"4.SevereGFR"	"NFT"	7.2	"Aurine"	"200_4.SevereGFR"
19.6021	14.5762475	26.91282	19.8949014	"Simu3"	200	"4.SevereGFR"	"NFT"	7.3	"Aurine"	"200_4.SevereGFR"
19.7841	14.6990975	27.212515	20.09181875	"Simu3"	200	"4.SevereGFR"	"NFT"	7.4	"Aurine"	"200_4.SevereGFR"
19.9663	14.8145675	27.507485	20.2852875	"Simu3"	200	"4.SevereGFR"	"NFT"	7.5	"Aurine"	"200_4.SevereGFR"
20.15875	14.9277475	27.806705	20.4752557	"Simu3"	200	"4.SevereGFR"	"NFT"	7.6	"Aurine"	"200_4.SevereGFR"
20.3539	15.036985	28.0636525	20.6616788	"Simu3"	200	"4.SevereGFR"	"NFT"	7.7	"Aurine"	"200_4.SevereGFR"
20.53915	15.15857	28.3320325	20.8445095	"Simu3"	200	"4.SevereGFR"	"NFT"	7.8	"Aurine"	"200_4.SevereGFR"
20.7282	15.245805	28.53404	21.02370185	"Simu3"	200	"4.SevereGFR"	"NFT"	7.9	"Aurine"	"200_4.SevereGFR"
20.9162	15.34581	28.8251125	21.19921585	"Simu3"	200	"4.SevereGFR"	"NFT"	8	"Aurine"	"200_4.SevereGFR"
21.0638	15.4545	29.0611775	21.37101005	"Simu3"	200	"4.SevereGFR"	"NFT"	8.1	"Aurine"	"200_4.SevereGFR"
21.2281	15.5397125	29.3312625	21.5390538	"Simu3"	200	"4.SevereGFR"	"NFT"	8.2	"Aurine"	"200_4.SevereGFR"
21.3888	15.6262025	29.53617	21.70331045	"Simu3"	200	"4.SevereGFR"	"NFT"	8.3	"Aurine"	"200_4.SevereGFR"
21.5565	15.7123675	29.7271025	21.8637547	"Simu3"	200	"4.SevereGFR"	"NFT"	8.4	"Aurine"	"200_4.SevereGFR"
21.7056	15.79651	29.9243	22.02036495	"Simu3"	200	"4.SevereGFR"	"NFT"	8.5	"Aurine"	"200_4.SevereGFR"
21.86135	15.8774775	30.125255	22.17312035	"Simu3"	200	"4.SevereGFR"	"NFT"	8.6	"Aurine"	"200_4.SevereGFR"
22.01035	15.9553375	30.329085	22.32200865	"Simu3"	200	"4.SevereGFR"	"NFT"	8.7	"Aurine"	"200_4.SevereGFR"
22.16365	16.0098125	30.547	22.46702325	"Simu3"	200	"4.SevereGFR"	"NFT"	8.8	"Aurine"	"200_4.SevereGFR"
22.3141	16.0562525	30.736685	22.6081628	"Simu3"	200	"4.SevereGFR"	"NFT"	8.9	"Aurine"	"200_4.SevereGFR"
22.43475	16.120625	30.91883	22.74542775	"Simu3"	200	"4.SevereGFR"	"NFT"	9	"Aurine"	"200_4.SevereGFR"
22.5573	16.1936825	31.0952925	22.8788281	"Simu3"	200	"4.SevereGFR"	"NFT"	9.1	"Aurine"	"200_4.SevereGFR"
22.68245	16.2582	31.26735	23.0083803	"Simu3"	200	"4.SevereGFR"	"NFT"	9.2	"Aurine"	"200_4.SevereGFR"
22.81125	16.33977	31.4560975	23.13409955	"Simu3"	200	"4.SevereGFR"	"NFT"	9.3	"Aurine"	"200_4.SevereGFR"
22.93775	16.3985375	31.6830875	23.25601775	"Simu3"	200	"4.SevereGFR"	"NFT"	9.4	"Aurine"	"200_4.SevereGFR"
23.06055	16.47233	31.902105	23.374161	"Simu3"	200	"4.SevereGFR"	"NFT"	9.5	"Aurine"	"200_4.SevereGFR"
23.18675	16.52473	32.0997975	23.488568	"Simu3"	200	"4.SevereGFR"	"NFT"	9.6	"Aurine"	"200_4.SevereGFR"
23.3055	16.5747575	32.2635575	23.5992778	"Simu3"	200	"4.SevereGFR"	"NFT"	9.7	"Aurine"	"200_4.SevereGFR"
23.4254	16.6256225	32.4398725	23.7063365	"Simu3"	200	"4.SevereGFR"	"NFT"	9.8	"Aurine"	"200_4.SevereGFR"
23.53385	16.6683825	32.58652	23.8097968	"Simu3"	200	"4.SevereGFR"	"NFT"	9.9	"Aurine"	"200_4.SevereGFR"
23.62425	16.7203475	32.75882	23.9097095	"Simu3"	200	"4.SevereGFR"	"NFT"	10	"Aurine"	"200_4.SevereGFR"
23.72845	16.770215	32.950945	24.00613795	"Simu3"	200	"4.SevereGFR"	"NFT"	10.1	"Aurine"	"200_4.SevereGFR"
23.84165	16.81808	33.164735	24.0991418	"Simu3"	200	"4.SevereGFR"	"NFT"	10.2	"Aurine"	"200_4.SevereGFR"
23.9211	16.85098	33.3744375	24.18878685	"Simu3"	200	"4.SevereGFR"	"NFT"	10.3	"Aurine"	"200_4.SevereGFR"
24.01625	16.8760575	33.548775	24.27514365	"Simu3"	200	"4.SevereGFR"	"NFT"	10.4	"Aurine"	"200_4.SevereGFR"
24.09885	16.9266325	33.741395	24.3582835	"Simu3"	200	"4.SevereGFR"	"NFT"	10.5	"Aurine"	"200_4.SevereGFR"
24.1772	16.97684	33.88106	24.4382808	"Simu3"	200	"4.SevereGFR"	"NFT"	10.6	"Aurine"	"200_4.SevereGFR"
24.2586	17.0248475	33.993185	24.51521015	"Simu3"	200	"4.SevereGFR"	"NFT"	10.7	"Aurine"	"200_4.SevereGFR"
24.3198	17.0681075	34.09848	24.58915355	"Simu3"	200	"4.SevereGFR"	"NFT"	10.8	"Aurine"	"200_4.SevereGFR"
24.37935	17.0993025	34.19718	24.66018845	"Simu3"	200	"4.SevereGFR"	"NFT"	10.9	"Aurine"	"200_4.SevereGFR"
24.4422	17.1198275	34.33584	24.72839385	"Simu3"	200	"4.SevereGFR"	"NFT"	11	"Aurine"	"200_4.SevereGFR"
24.5194	17.1393675	34.422075	24.7938543	"Simu3"	200	"4.SevereGFR"	"NFT"	11.1	"Aurine"	"200_4.SevereGFR"
24.57355	17.1617875	34.53939	24.85665095	"Simu3"	200	"4.SevereGFR"	"NFT"	11.2	"Aurine"	"200_4.SevereGFR"
24.63645	17.174395	34.64649	24.9168676	"Simu3"	200	"4.SevereGFR"	"NFT"	11.3	"Aurine"	"200_4.SevereGFR"
24.7022	17.18573	34.7324275	24.97458305	"Simu3"	200	"4.SevereGFR"	"NFT"	11.4	"Aurine"	"200_4.SevereGFR"
24.75775	17.1965025	34.8467	25.02988105	"Simu3"	200	"4.SevereGFR"	"NFT"	11.5	"Aurine"	"200_4.SevereGFR"
24.82675	17.206685	34.9563675	25.0828433	"Simu3"	200	"4.SevereGFR"	"NFT"	11.6	"Aurine"	"200_4.SevereGFR"
24.87275	17.2161775	35.05981	25.1335542	"Simu3"	200	"4.SevereGFR"	"NFT"	11.7	"Aurine"	"200_4.SevereGFR"
24.924	17.225075	35.157855	25.1820873	"Simu3"	200	"4.SevereGFR"	"NFT"	11.8	"Aurine"	"200_4.SevereGFR"
24.95625	17.2336125	35.2189975	25.22852675	"Simu3"	200	"4.SevereGFR"	"NFT"	11.9	"Aurine"	"200_4.SevereGFR"
24.9967	17.24179	35.28176	25.2729482	"Simu3"	200	"4.SevereGFR"	"NFT"	12	"Aurine"	"200_4.SevereGFR"
25.02805	17.2494625	35.365435	25.31542605	"Simu3"	200	"4.SevereGFR"	"NFT"	12.1	"Aurine"	"200_4.SevereGFR"
25.06575	17.2577725	35.435855	25.3560386	"Simu3"	200	"4.SevereGFR"	"NFT"	12.2	"Aurine"	"200_4.SevereGFR"
25.10125	17.2706125	35.5000075	25.39485715	"Simu3"	200	"4.SevereGFR"	"NFT"	12.3	"Aurine"	"200_4.SevereGFR"
25.13775	17.2776925	35.522425	25.4319525	"Simu3"	200	"4.SevereGFR"	"NFT"	12.4	"Aurine"	"200_4.SevereGFR"
25.17735	17.2833	35.6438275	25.46739815	"Simu3"	200	"4.SevereGFR"	"NFT"	12.5	"Aurine"	"200_4.SevereGFR"
25.2	17.2886075	35.7533875	25.5012585	"Simu3"	200	"4.SevereGFR"	"NFT"	12.6	"Aurine"	"200_4.SevereGFR"
25.2258	17.293615	35.841455	25.5336001	"Simu3"	200	"4.SevereGFR"	"NFT"	12.7	"Aurine"	"200_4.SevereGFR"
25.25475	17.29832	35.9029825	25.56448815	"Simu3"	200	"4.SevereGFR"	"NFT"	12.8	"Aurine"	"200_4.SevereGFR"
25.27965	17.3027275	36.023325	25.5939866	"Simu3"	200	"4.SevereGFR"	"NFT"	12.9	"Aurine"	"200_4.SevereGFR"
25.29505	17.30703	36.1431575	25.6221539	"Simu3"	200	"4.SevereGFR"	"NFT"	13	"Aurine"	"200_4.SevereGFR"
25.3122	17.311035	36.2264825	25.64904995	"Simu3"	200	"4.SevereGFR"	"NFT"	13.1	"Aurine"	"200_4.SevereGFR"
25.33725	17.31484	36.260425	25.67472655	"Simu3"	200	"4.SevereGFR"	"NFT"	13.2	"Aurine"	"200_4.SevereGFR"
25.355	17.3184425	36.28166	25.69924235	"Simu3"	200	"4.SevereGFR"	"NFT"	13.3	"Aurine"	"200_4.SevereGFR"
25.37895	17.3218475	36.323705	25.7226515	"Simu3"	200	"4.SevereGFR"	"NFT"	13.4	"Aurine"	"200_4.SevereGFR"
25.4003	17.32515	36.3948475	25.74499905	"Simu3"	200	"4.SevereGFR"	"NFT"	13.5	"Aurine"	"200_4.SevereGFR"
25.4178	17.3282525	36.41944	25.76634055	"Simu3"	200	"4.SevereGFR"	"NFT"	13.6	"Aurine"	"200_4.SevereGFR"
25.4314	17.331155	36.433455	25.78671635	"Simu3"	200	"4.SevereGFR"	"NFT"	13.7	"Aurine"	"200_4.SevereGFR"
25.45715	17.33408	36.4466475	25.80617365	"Simu3"	200	"4.SevereGFR"	"NFT"	13.8	"Aurine"	"200_4.SevereGFR"
25.47085	17.33768	36.45912	25.82475795	"Simu3"	200	"4.SevereGFR"	"NFT"	13.9	"Aurine"	"200_4.SevereGFR"
25.4846	17.345445	36.470655	25.8425046	"Simu3"	200	"4.SevereGFR"	"NFT"	14	"Aurine"	"200_4.SevereGFR"
25.49765	17.35282	36.50445	25.8594605	"Simu3"	200	"4.SevereGFR"	"NFT"	14.1	"Aurine"	"200_4.SevereGFR"
25.5101	17.3599	36.55158	25.87565885	"Simu3"	200	"4.SevereGFR"	"NFT"	14.2	"Aurine"	"200_4.SevereGFR"
25.52195	17.366685	36.55874	25.89113655	"Simu3"	200	"4.SevereGFR"	"NFT"	14.3	"Aurine"	"200_4.SevereGFR"
25.53265	17.373175	36.621795	25.90593045	"Simu3"	200	"4.SevereGFR"	"NFT"	14.4	"Aurine"	"200_4.SevereGFR"
25.54215	17.37937	36.6612375	25.92006945	"Simu3"	200	"4.SevereGFR"	"NFT"	14.5	"Aurine"	"200_4.SevereGFR"
25.55315	17.38527	36.680915	25.93358855	"Simu3"	200	"4.SevereGFR"	"NFT"	14.6	"Aurine"	"200_4.SevereGFR"
25.5636	17.3909725	36.698975	25.94651835	"Simu3"	200	"4.SevereGFR"	"NFT"	14.7	"Aurine"	"200_4.SevereGFR"
25.5775	17.3963825	36.715845	25.958886	"Simu3"	200	"4.SevereGFR"	"NFT"	14.8	"Aurine"	"200_4.SevereGFR"
25.5862	17.401595	36.7407025	25.9707197	"Simu3"	200	"4.SevereGFR"	"NFT"	14.9	"Aurine"	"200_4.SevereGFR"
25.59475	17.406515	36.79236	25.98204595	"Simu3"	200	"4.SevereGFR"	"NFT"	15	"Aurine"	"200_4.SevereGFR"
25.6013	17.411335	36.81383	25.99289085	"Simu3"	200	"4.SevereGFR"	"NFT"	15.1	"Aurine"	"200_4.SevereGFR"
25.60575	17.4158625	36.8249725	26.0032741	"Simu3"	200	"4.SevereGFR"	"NFT"	15.2	"Aurine"	"200_4.SevereGFR"
25.612	17.42029	36.835765	26.013222	"Simu3"	200	"4.SevereGFR"	"NFT"	15.3	"Aurine"	"200_4.SevereGFR"
25.62035	17.42452	36.84611	26.0227566	"Simu3"	200	"4.SevereGFR"	"NFT"	15.4	"Aurine"	"200_4.SevereGFR"
25.62845	17.428555	36.8561125	26.03189685	"Simu3"	200	"4.SevereGFR"	"NFT"	15.5	"Aurine"	"200_4.SevereGFR"
25.6349	17.432395	36.8657725	26.0406618	"Simu3"	200	"4.SevereGFR"	"NFT"	15.6	"Aurine"	"200_4.SevereGFR"
25.63885	17.4361375	36.8846475	26.049071	"Simu3"	200	"4.SevereGFR"	"NFT"	15.7	"Aurine"	"200_4.SevereGFR"
25.64315	17.43978	36.93068	26.05714325	"Simu3"	200	"4.SevereGFR"	"NFT"	15.8	"Aurine"	"200_4.SevereGFR"
25.64735	17.44147	36.97452	26.06489385	"Simu3"	200	"4.SevereGFR"	"NFT"	15.9	"Aurine"	"200_4.SevereGFR"
25.65135	17.4423825	37.0163725	26.0723399	"Simu3"	200	"4.SevereGFR"	"NFT"	16	"Aurine"	"200_4.SevereGFR"
25.6552	17.4432925	37.0967925	26.07949465	"Simu3"	200	"4.SevereGFR"	"NFT"	16.1	"Aurine"	"200_4.SevereGFR"
25.6619	17.44422	37.191705	26.0863746	"Simu3"	200	"4.SevereGFR"	"NFT"	16.2	"Aurine"	"200_4.SevereGFR"
25.6701	17.4451725	37.269965	26.0929921	"Simu3"	200	"4.SevereGFR"	"NFT"	16.3	"Aurine"	"200_4.SevereGFR"
25.67805	17.446025	37.2736825	26.09936295	"Simu3"	200	"4.SevereGFR"	"NFT"	16.4	"Aurine"	"200_4.SevereGFR"
25.68105	17.446975	37.2773275	26.1054952	"Simu3"	200	"4.SevereGFR"	"NFT"	16.5	"Aurine"	"200_4.SevereGFR"
25.68385	17.4478225	37.2807475	26.11140405	"Simu3"	200	"4.SevereGFR"	"NFT"	16.6	"Aurine"	"200_4.SevereGFR"
25.68655	17.448765	37.2841375	26.11710045	"Simu3"	200	"4.SevereGFR"	"NFT"	16.7	"Aurine"	"200_4.SevereGFR"
25.6892	17.4496075	37.2874525	26.12259255	"Simu3"	200	"4.SevereGFR"	"NFT"	16.8	"Aurine"	"200_4.SevereGFR"
25.69175	17.45045	37.3137725	26.1278922	"Simu3"	200	"4.SevereGFR"	"NFT"	16.9	"Aurine"	"200_4.SevereGFR"
25.6943	17.45129	37.3394875	26.1330108	"Simu3"	200	"4.SevereGFR"	"NFT"	17	"Aurine"	"200_4.SevereGFR"
25.6968	17.4521275	37.3696725	26.13795345	"Simu3"	200	"4.SevereGFR"	"NFT"	17.1	"Aurine"	"200_4.SevereGFR"
25.69915	17.4529625	37.3984775	26.1427317	"Simu3"	200	"4.SevereGFR"	"NFT"	17.2	"Aurine"	"200_4.SevereGFR"
25.7015	17.4537975	37.426095	26.1473529	"Simu3"	200	"4.SevereGFR"	"NFT"	17.3	"Aurine"	"200_4.SevereGFR"
25.70385	17.4545325	37.452335	26.15182475	"Simu3"	200	"4.SevereGFR"	"NFT"	17.4	"Aurine"	"200_4.SevereGFR"
25.70615	17.4553625	37.4774875	26.15615365	"Simu3"	200	"4.SevereGFR"	"NFT"	17.5	"Aurine"	"200_4.SevereGFR"
25.70805	17.45619	37.5015575	26.1603483	"Simu3"	200	"4.SevereGFR"	"NFT"	17.6	"Aurine"	"200_4.SevereGFR"
25.70975	17.4569225	37.5184575	26.16441345	"Simu3"	200	"4.SevereGFR"	"NFT"	17.7	"Aurine"	"200_4.SevereGFR"
25.7115	17.4577475	37.52896	26.1683571	"Simu3"	200	"4.SevereGFR"	"NFT"	17.8	"Aurine"	"200_4.SevereGFR"
25.7132	17.458475	37.539045	26.1721839	"Simu3"	200	"4.SevereGFR"	"NFT"	17.9	"Aurine"	"200_4.SevereGFR"
25.71485	17.4592	37.54862	26.17590145	"Simu3"	200	"4.SevereGFR"	"NFT"	18	"Aurine"	"200_4.SevereGFR"
25.71645	17.4600225	37.557815	26.17951225	"Simu3"	200	"4.SevereGFR"	"NFT"	18.1	"Aurine"	"200_4.SevereGFR"
25.7196	17.4607475	37.5700825	26.1830233	"Simu3"	200	"4.SevereGFR"	"NFT"	18.2	"Aurine"	"200_4.SevereGFR"
25.72285	17.46147	37.5842675	26.1864391	"Simu3"	200	"4.SevereGFR"	"NFT"	18.3	"Aurine"	"200_4.SevereGFR"
25.726	17.46219	37.5976475	26.18976385	"Simu3"	200	"4.SevereGFR"	"NFT"	18.4	"Aurine"	"200_4.SevereGFR"
25.72905	17.46291	37.61054	26.193002	"Simu3"	200	"4.SevereGFR"	"NFT"	18.5	"Aurine"	"200_4.SevereGFR"
25.73475	17.46363	37.6228425	26.1961576	"Simu3"	200	"4.SevereGFR"	"NFT"	18.6	"Aurine"	"200_4.SevereGFR"
25.73965	17.46435	37.6346575	26.19923425	"Simu3"	200	"4.SevereGFR"	"NFT"	18.7	"Aurine"	"200_4.SevereGFR"
25.7428	17.4650675	37.64598	26.2022355	"Simu3"	200	"4.SevereGFR"	"NFT"	18.8	"Aurine"	"200_4.SevereGFR"
25.7459	17.4657825	37.6535875	26.2051672	"Simu3"	200	"4.SevereGFR"	"NFT"	18.9	"Aurine"	"200_4.SevereGFR"
25.74895	17.4664975	37.6580475	26.208029	"Simu3"	200	"4.SevereGFR"	"NFT"	19	"Aurine"	"200_4.SevereGFR"
25.75185	17.4672125	37.6656925	26.2108257	"Simu3"	200	"4.SevereGFR"	"NFT"	19.1	"Aurine"	"200_4.SevereGFR"
25.7547	17.46783	37.6813075	26.21355955	"Simu3"	200	"4.SevereGFR"	"NFT"	19.2	"Aurine"	"200_4.SevereGFR"
25.7575	17.468545	37.68579	26.2162364	"Simu3"	200	"4.SevereGFR"	"NFT"	19.3	"Aurine"	"200_4.SevereGFR"
25.76025	17.4692575	37.68983	26.2188546	"Simu3"	200	"4.SevereGFR"	"NFT"	19.4	"Aurine"	"200_4.SevereGFR"
25.7629	17.46987	37.693805	26.22141815	"Simu3"	200	"4.SevereGFR"	"NFT"	19.5	"Aurine"	"200_4.SevereGFR"
25.76515	17.4705825	37.697545	26.2239325	"Simu3"	200	"4.SevereGFR"	"NFT"	19.6	"Aurine"	"200_4.SevereGFR"
25.76715	17.471195	37.7011825	26.2263939	"Simu3"	200	"4.SevereGFR"	"NFT"	19.7	"Aurine"	"200_4.SevereGFR"
25.7691	17.471905	37.7047175	26.2288094	"Simu3"	200	"4.SevereGFR"	"NFT"	19.8	"Aurine"	"200_4.SevereGFR"
25.771	17.4725175	37.7081525	26.23118	"Simu3"	200	"4.SevereGFR"	"NFT"	19.9	"Aurine"	"200_4.SevereGFR"
25.77295	17.4732275	37.7114875	26.2335063	"Simu3"	200	"4.SevereGFR"	"NFT"	20	"Aurine"	"200_4.SevereGFR"
25.77485	17.4738375	37.7148175	26.23579085	"Simu3"	200	"4.SevereGFR"	"NFT"	20.1	"Aurine"	"200_4.SevereGFR"
25.77675	17.4744475	37.71795	26.2380358	"Simu3"	200	"4.SevereGFR"	"NFT"	20.2	"Aurine"	"200_4.SevereGFR"
25.7786	17.475155	37.7209825	26.2402424	"Simu3"	200	"4.SevereGFR"	"NFT"	20.3	"Aurine"	"200_4.SevereGFR"
25.7804	17.475765	37.72401	26.2424113	"Simu3"	200	"4.SevereGFR"	"NFT"	20.4	"Aurine"	"200_4.SevereGFR"
25.7823	17.476375	37.72694	26.2445464	"Simu3"	200	"4.SevereGFR"	"NFT"	20.5	"Aurine"	"200_4.SevereGFR"
25.7841	17.4769825	37.72977	26.24664685	"Simu3"	200	"4.SevereGFR"	"NFT"	20.6	"Aurine"	"200_4.SevereGFR"
25.7859	17.4775925	37.7325975	26.24871505	"Simu3"	200	"4.SevereGFR"	"NFT"	20.7	"Aurine"	"200_4.SevereGFR"
25.78765	17.4782	37.7352275	26.2507516	"Simu3"	200	"4.SevereGFR"	"NFT"	20.8	"Aurine"	"200_4.SevereGFR"
25.78945	17.4788075	37.7379525	26.2527579	"Simu3"	200	"4.SevereGFR"	"NFT"	20.9	"Aurine"	"200_4.SevereGFR"
25.7912	17.479415	37.7407725	26.2547349	"Simu3"	200	"4.SevereGFR"	"NFT"	21	"Aurine"	"200_4.SevereGFR"
25.79295	17.48002	37.75373	26.25668485	"Simu3"	200	"4.SevereGFR"	"NFT"	21.1	"Aurine"	"200_4.SevereGFR"
25.7946	17.4806275	37.766395	26.25860605	"Simu3"	200	"4.SevereGFR"	"NFT"	21.2	"Aurine"	"200_4.SevereGFR"
25.7961	17.4812325	37.7786675	26.2605034	"Simu3"	200	"4.SevereGFR"	"NFT"	21.3	"Aurine"	"200_4.SevereGFR"
25.79755	17.4818375	37.7905475	26.2623753	"Simu3"	200	"4.SevereGFR"	"NFT"	21.4	"Aurine"	"200_4.SevereGFR"
25.79905	17.482445	37.795865	26.2642216	"Simu3"	200	"4.SevereGFR"	"NFT"	21.5	"Aurine"	"200_4.SevereGFR"
25.8007	17.48305	37.79927	26.2660443	"Simu3"	200	"4.SevereGFR"	"NFT"	21.6	"Aurine"	"200_4.SevereGFR"
25.8027	17.4835575	37.80257	26.26784625	"Simu3"	200	"4.SevereGFR"	"NFT"	21.7	"Aurine"	"200_4.SevereGFR"
25.80475	17.48416	37.8056825	26.26962825	"Simu3"	200	"4.SevereGFR"	"NFT"	21.8	"Aurine"	"200_4.SevereGFR"
25.8067	17.484765	37.8086925	26.27138565	"Simu3"	200	"4.SevereGFR"	"NFT"	21.9	"Aurine"	"200_4.SevereGFR"
25.80865	17.48537	37.8117	26.27312225	"Simu3"	200	"4.SevereGFR"	"NFT"	22	"Aurine"	"200_4.SevereGFR"
25.8106	17.485875	37.81461	26.27484085	"Simu3"	200	"4.SevereGFR"	"NFT"	22.1	"Aurine"	"200_4.SevereGFR"
25.8125	17.48648	37.8175175	26.2765403	"Simu3"	200	"4.SevereGFR"	"NFT"	22.2	"Aurine"	"200_4.SevereGFR"
25.81435	17.486985	37.8203275	26.27821985	"Simu3"	200	"4.SevereGFR"	"NFT"	22.3	"Aurine"	"200_4.SevereGFR"
25.8162	17.4875875	37.823135	26.27988355	"Simu3"	200	"4.SevereGFR"	"NFT"	22.4	"Aurine"	"200_4.SevereGFR"
25.818	17.4880925	37.825845	26.2815276	"Simu3"	200	"4.SevereGFR"	"NFT"	22.5	"Aurine"	"200_4.SevereGFR"
25.81985	17.4886975	37.828555	26.28315635	"Simu3"	200	"4.SevereGFR"	"NFT"	22.6	"Aurine"	"200_4.SevereGFR"
25.82155	17.4892025	37.8312625	26.2847677	"Simu3"	200	"4.SevereGFR"	"NFT"	22.7	"Aurine"	"200_4.SevereGFR"
25.8233	17.4898025	37.83387	26.2863643	"Simu3"	200	"4.SevereGFR"	"NFT"	22.8	"Aurine"	"200_4.SevereGFR"
25.82505	17.4903075	37.8389175	26.28794335	"Simu3"	200	"4.SevereGFR"	"NFT"	22.9	"Aurine"	"200_4.SevereGFR"
25.82675	17.4908125	37.847665	26.28950735	"Simu3"	200	"4.SevereGFR"	"NFT"	23	"Aurine"	"200_4.SevereGFR"
25.8284	17.491415	37.85622	26.29105845	"Simu3"	200	"4.SevereGFR"	"NFT"	23.1	"Aurine"	"200_4.SevereGFR"
25.8301	17.4919175	37.86448	26.292593	"Simu3"	200	"4.SevereGFR"	"NFT"	23.2	"Aurine"	"200_4.SevereGFR"
25.8317	17.4924225	37.8724475	26.2941139	"Simu3"	200	"4.SevereGFR"	"NFT"	23.3	"Aurine"	"200_4.SevereGFR"
25.83335	17.4929275	37.877085	26.29562125	"Simu3"	200	"4.SevereGFR"	"NFT"	23.4	"Aurine"	"200_4.SevereGFR"
